Content,ReactionsCount,SubCommentsCount,CommentAt,stance,confidence,sarcasm_label,sarcasm_score,explanation
lol..,0,0,10/17/2015 12:35:12 PM,neutral,0.4606803953647613,irony,0.6896746754646301,Ambiguous or uncertain expression — may need manual review.
Why Buddha it's not the size of a blimp,0,0,10/18/2015 12:52:18 PM,criticizes the fake news,0.4096431732177734,non_irony,0.812800407409668,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
আৰু এইয়া যদি সঁচা হয় তেনে হলে তাত পৃথিৱীবাসীয়ে মাটি কিনাৰ আশা বাদ দিয়াই ভাল।,0,0,10/18/2015 12:15:25 PM,neutral,0.5920753479003906,non_irony,0.9363739490509033,Ambiguous or uncertain expression — may need manual review.
Who saw buddha?? It looks lyk a dick to me,0,0,10/17/2015 09:48:34 PM,criticizes the fake news,0.5786195993423462,non_irony,0.7231073379516602,Sarcastic questioning — likely expressing doubt or disbelief.
Islam Is True Religion,0,0,10/17/2015 02:47:31 PM,neutral,0.5061577558517456,irony,0.7251971960067749,Ambiguous or uncertain expression — may need manual review.
Yes Picture is not clear man,0,0,10/17/2015 01:54:53 PM,criticizes the fake news,0.3538270592689514,non_irony,0.8435510993003845,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
100 % fake.,0,0,10/17/2015 01:20:44 PM,criticizes the fake news,0.5530929565429688,non_irony,0.6764565706253052,Likely critical or skeptical language.
Fake,0,0,10/18/2015 10:56:15 AM,criticizes the fake news,0.5577608346939087,non_irony,0.5419493913650513,Likely critical or skeptical language.
https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-6/465395385_9164254503599402_3618353574416909953_n.jpg?stp=dst-jpg_s526x395_tt6&_nc_cat=100&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=FYzln_tgh3QQ7kNvgE-cT34&_nc_zt=23&_nc_ht=scontent.fnap3-1.fna&_nc_gid=A70_YbZ84OTiqDz3ZvOr1gO&oh=00_AYA23uxJNJHjKTcZvZ9GNKZF-hNUyPzkCXX7uKB7IUh9Gg&oe=67A025D3,0,0,11/01/2015 06:43:16 PM,neutral,0.3770622909069061,non_irony,0.953167736530304,Ambiguous tone — sarcastic or humorous uncertainty.
https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-6/464525681_8647629538617653_3617001676848562591_n.jpg?stp=dst-jpg_p417x417_tt6&_nc_cat=108&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=YpJCGTVa2aAQ7kNvgFAIeED&_nc_zt=23&_nc_ht=scontent.fnap3-2.fna&_nc_gid=A70_YbZ84OTiqDz3ZvOr1gO&oh=00_AYAHnmvDkd7QEbu-PiRvfTSPoWZZ9SRLSqxPDZLdbKrFrQ&oe=67A02DDD,3,0,10/17/2015 01:19:16 PM,neutral,0.3833126425743103,non_irony,0.9524205923080444,Ambiguous tone — sarcastic or humorous uncertainty.
https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-6/466485495_10232635576139039_5596473817267483536_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=rNQ0yEfq_IQQ7kNvgHxwHdA&_nc_zt=23&_nc_ht=scontent.fnap3-1.fna&_nc_gid=A70_YbZ84OTiqDz3ZvOr1gO&oh=00_AYCOQKy3_omOA_GrVoypdHteMAb-uwi9BCWM--YqxsraTA&oe=67A00B78,0,0,10/18/2015 11:46:11 AM,criticizes the fake news,0.3893619477748871,non_irony,0.9500760436058044,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-6/463212843_8216892915086989_6047306572289237338_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=QvsHTj9IausQ7kNvgHT--gM&_nc_zt=23&_nc_ht=scontent.fnap3-1.fna&_nc_gid=A70_YbZ84OTiqDz3ZvOr1gO&oh=00_AYDI-yT8oYcXSm8GNgaLDcKlpxMASTFG7mBGnbXY2uTbHg&oe=67A027B1,0,0,10/17/2015 10:28:53 PM,neutral,0.3790102303028106,non_irony,0.949524998664856,Ambiguous tone — sarcastic or humorous uncertainty.
https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-6/464238993_27314882614825706_6460983992020493047_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=F5j6VPl-sekQ7kNvgF3rcmT&_nc_zt=23&_nc_ht=scontent.fnap3-2.fna&_nc_gid=Acqe2H_EYl8Cem-ZGB_DZlT&oh=00_AYBP547Jkxn_EOl5-nlUAOCKOFmn0_b-_gkZBt84-8logQ&oe=67A02595,0,0,10/17/2015 03:43:21 PM,criticizes the fake news,0.3990532755851745,non_irony,0.951370358467102,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
wtf,0,0,10/17/2015 06:43:25 PM,believes the fake news,0.4946726560592651,irony,0.5815601944923401,Ambiguous or uncertain expression — may need manual review.
Haha,0,0,10/17/2015 01:44:25 PM,neutral,0.377754271030426,irony,0.754702091217041,Ambiguous tone — sarcastic or humorous uncertainty.
https://scontent.fnap3-2.fna.fbcdn.net/v/t39.30808-6/464698337_8835154426536678_5282878493111911701_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=qTIxbPd2pz4Q7kNvgEStiwh&_nc_zt=23&_nc_ht=scontent.fnap3-2.fna&_nc_gid=Acqe2H_EYl8Cem-ZGB_DZlT&oh=00_AYBdCdFT5mdqu38M7dpseYT0HWCsfrgQGisdK4n2AqCWLw&oe=67A00B9A,0,0,10/18/2015 02:41:00 PM,criticizes the fake news,0.3762727379798889,non_irony,0.951515257358551,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
7561kms. northeast 70°la and 68°lo you will find statue of Krishna and radha.!,0,10,10/17/2015 12:39:20 PM,neutral,0.4499277770519256,non_irony,0.7680543065071106,Ambiguous tone — sarcastic or humorous uncertainty.
