Content,ReactionsCount,SubCommentsCount,CommentAt,stance,confidence,sarcasm_label,sarcasm_score,explanation
"This is the place, which I want to visit most of all in the world!.",6,4,07/10/2022 09:03:28 AM,criticizes the fake news,0.4321328401565552,non_irony,0.5691452622413635,Ambiguous or uncertain expression — may need manual review.
Yep—and their toes go all the way through the Earth and stick out at Stonehenge….,5,0,07/12/2022 04:50:00 PM,criticizes the fake news,0.4452973008155823,non_irony,0.7646355032920837,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"Like most old guys, they don't look so good below the chin.",5,0,07/16/2022 04:55:37 AM,neutral,0.4672563672065735,non_irony,0.6071366667747498,Ambiguous or uncertain expression — may need manual review.
Now why did it take so long to think about this possibility,5,3,07/11/2022 03:05:41 PM,criticizes the fake news,0.4806763231754303,non_irony,0.797993004322052,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Well that's nothing new. There are many statues on the island that are not buried to the neck. https://en.wikipedia.org/wiki/Moai#/media/File:Ahu-Akivi-1.JPG,12,1,07/10/2022 12:08:21 PM,neutral,0.4116080403327942,non_irony,0.837283194065094,Ambiguous tone — sarcastic or humorous uncertainty.
They're placed strategically around the island to scare invaders most likely and over the years was buried when the volcano ( Mt. Terevaka) explodes.,5,2,07/10/2022 02:05:05 PM,criticizes the fake news,0.4436324536800384,non_irony,0.7312548756599426,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"Wow, that's terrific , now things will be looked at anew.",2,0,07/10/2022 06:24:09 AM,criticizes the fake news,0.4260633289813995,irony,0.9749647974967957,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"Because of deforestation of the island, there aren’t trees to hold the topsoil, so the wind just blows it away and it accumulates downwind, burying the statues over time. There used to be groves of palm trees covering the island, but they were all cut down by the original human settlers.",18,4,07/09/2022 09:42:42 PM,criticizes the fake news,0.4484962522983551,non_irony,0.7762339115142822,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
I can only imagine the joy that came when they decided maybe there was more.  Fascinating!,3,0,07/11/2022 06:44:06 PM,criticizes the fake news,0.5540618300437927,irony,0.947697639465332,Ambiguous or uncertain expression — may need manual review.
That sure takes the “bury your head in the sand” to a new level!,3,0,07/10/2022 07:38:31 PM,believes the fake news,0.5026938319206238,irony,0.5717069506645203,Ambiguous or uncertain expression — may need manual review.
Very interesting!! Awsome how they carved such huge figures with primative tools !! Pearl,0,0,07/11/2022 12:46:44 AM,neutral,0.5837433338165283,irony,0.8917334675788879,Ambiguous or uncertain expression — may need manual review.
"How do I volunteer to be a part of some dig that excavates these statues so we can see what kind of bodies they have? Apparently, they're all different! What a fun excavation that would be!",0,0,05/30/2023 05:26:47 AM,neutral,0.4207272529602051,non_irony,0.8407427072525024,Ambiguous tone — sarcastic or humorous uncertainty.
"The lesson to humanity that these statues symbolise is frighting.  

The Contiki is a great book about Thor Hyerdals adventure/ experiment",2,0,07/15/2022 07:16:01 PM,believes the fake news,0.4619180262088775,irony,0.8756580352783203,Possible ironic endorsement — sarcasm misinterpreted as belief.
We saw these bodies up close and personal. With 800+ of these on the Island it was amazing to say the least.,0,0,07/12/2022 04:47:42 PM,criticizes the fake news,0.4540057480335235,non_irony,0.8912001848220825,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"If you look at the mtn behind these you can clearly see the upper portion had clasped,leading to my conclusion these statues weren't covered in earth til there was a  landslide an I also believe these statues were molded.",2,0,07/11/2022 03:47:01 AM,neutral,0.3519081473350525,non_irony,0.9015457034111023,Ambiguous tone — sarcastic or humorous uncertainty.
Amazing!!!! What culture accomplished such a thing,1,0,07/11/2022 01:45:53 AM,criticizes the fake news,0.477543294429779,irony,0.9430534839630127,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"Without a body they can't live ! 😂🙏
Don't touch the secrets of the Ancient Civilisation ...",0,0,07/10/2022 08:00:55 PM,criticizes the fake news,0.4881451427936554,non_irony,0.5889921188354492,Ambiguous or uncertain expression — may need manual review.
He has to work on his tan.,4,0,07/11/2022 04:50:46 AM,neutral,0.5381582379341125,irony,0.5347481966018677,Ambiguous or uncertain expression — may need manual review.
Makes them all the more amazing,1,0,07/12/2022 01:43:44 AM,neutral,0.4264885783195495,irony,0.9323042631149292,Ambiguous tone — sarcastic or humorous uncertainty.
It’s always amazing what gets buried over the years,0,0,07/11/2022 08:01:33 PM,neutral,0.4762849509716034,non_irony,0.5895600318908691,Ambiguous or uncertain expression — may need manual review.
Oh that's amazingly wonderfull....well done to the Archeology team.,4,1,07/11/2022 06:29:00 AM,neutral,0.5151064991950989,irony,0.8403841853141785,Ambiguous or uncertain expression — may need manual review.
The tan lines are just like me when I take my shirt off.,3,0,07/10/2022 12:17:23 AM,neutral,0.4080797731876373,irony,0.716300368309021,Ambiguous tone — sarcastic or humorous uncertainty.
This is so amazing. I  can't believe someone hasn't thought of digging down before? What a find.,2,0,07/13/2022 12:01:11 AM,criticizes the fake news,0.5253190994262695,irony,0.6741005182266235,Sarcastic questioning — likely expressing doubt or disbelief.
"Very interesting. I read a book, “Aku Aku,” 66 years ago about these heads sticking above the ground.",2,1,07/10/2022 11:35:47 PM,criticizes the fake news,0.5651738047599792,non_irony,0.5692445635795593,Ambiguous or uncertain expression — may need manual review.
Not surprising I was awaits thinking that heads are on statue buried in ground by milénia of erosion of the mountains behind it.,0,0,07/13/2022 03:50:15 AM,neutral,0.3533477187156677,non_irony,0.6175629496574402,Likely critical or skeptical language.
"So, while they were on Spring Break, their buddies buried them in the sand & just left them, huh? Go figure!",2,0,07/10/2022 02:20:33 PM,criticizes the fake news,0.5538569688796997,irony,0.6233943700790405,Sarcastic questioning — likely expressing doubt or disbelief.
Was there 3 years ago. Interesting how they sculpted them from the hillside.,0,0,07/11/2022 12:09:20 AM,neutral,0.453620046377182,non_irony,0.8015565872192383,Ambiguous tone — sarcastic or humorous uncertainty.
It goes to show how many natural nature incidents there were to bury these beautiful statues.,1,0,07/11/2022 02:47:41 PM,neutral,0.4658842980861664,irony,0.6010513305664062,Ambiguous or uncertain expression — may need manual review.
"Keep digging,  you might find the horse they are on lol. Just kidding I truly love history. And we really don't know half of what's out there",0,0,07/12/2022 03:47:50 AM,neutral,0.419354647397995,irony,0.6866958737373352,Likely critical or skeptical language.
Now that would be a cool place to visit. But I doubt you can now! X,1,0,07/12/2022 10:43:05 AM,criticizes the fake news,0.4569680094718933,non_irony,0.6239303946495056,Likely critical or skeptical language.
Seems like they may have farmer tans ...,3,0,07/10/2022 03:31:20 PM,neutral,0.408442348241806,non_irony,0.6688793897628784,Ambiguous or uncertain expression — may need manual review.
"Nice photoshop... Good work...
How many of members from this grouop saw it with own eyes? Probably  none...",1,0,07/12/2022 06:17:31 PM,believes the fake news,0.425090879201889,non_irony,0.5634816884994507,Likely critical or skeptical language.
The one on the bottom right got a farmers tan from being exposed to the sun,2,0,07/10/2022 01:46:17 AM,neutral,0.498377650976181,non_irony,0.6019521951675415,Ambiguous or uncertain expression — may need manual review.
There is much history and mystery behind this island!,0,0,07/13/2022 04:26:18 PM,neutral,0.4747437834739685,non_irony,0.6199644804000854,Ambiguous or uncertain expression — may need manual review.
"Great they were in jail, and you just freed them.",0,0,07/12/2022 11:56:32 AM,neutral,0.5238544940948486,irony,0.934381902217865,Ambiguous or uncertain expression — may need manual review.
Dad bods! 😁,2,0,07/11/2022 07:28:27 AM,believes the fake news,0.4394855797290802,irony,0.828295886516571,Possible ironic endorsement — sarcasm misinterpreted as belief.
"Images are old news, from around 2010-2012, but knowledge about the torsos have been known since 1914.

“In fact, archaeologists have studied the statues on the island for about a century, and have been aware of the torsos beneath the statues' heads since the earliest excavations in 1914.”",0,0,07/11/2022 07:22:28 PM,criticizes the fake news,0.5499107837677002,non_irony,0.6026259064674377,Likely critical or skeptical language.
"Yeah, but didn't anybody read Aku-Aku back in the 60s? It's not like secret knowledge hidden by the elders and anybody who catches a glimpse of the sacred text is visited by the ghost of Thor Heyerdahl",2,0,07/10/2022 05:52:25 AM,believes the fake news,0.5007897615432739,non_irony,0.8512524962425232,Sarcastic questioning — likely expressing doubt or disbelief.
Maybe they were deliberately buried.,2,0,07/10/2022 03:39:46 PM,neutral,0.4696896970272064,non_irony,0.7387592196464539,Ambiguous tone — sarcastic or humorous uncertainty.
"We're not the only ones ashamed of our figures, then.",1,0,07/12/2022 05:37:48 AM,criticizes the fake news,0.5900944471359253,irony,0.5218437910079956,Likely critical or skeptical language.
OMG. ...it's amazing. ..for so long they have just been heads. ...💜💙,1,0,07/10/2022 05:35:31 PM,criticizes the fake news,0.3966247141361236,irony,0.6501618027687073,Ambiguous or uncertain expression — may need manual review.
It took them 150 years to dig one out ?,0,0,07/16/2022 05:33:09 PM,criticizes the fake news,0.530845582485199,irony,0.5284444093704224,Ambiguous or uncertain expression — may need manual review.
Dad bods! 😂,2,0,07/10/2022 12:41:54 PM,believes the fake news,0.4191667437553406,irony,0.83748859167099,Possible ironic endorsement — sarcasm misinterpreted as belief.
I always wanted to go to Easter Island now the head's got bodies I really like to go and see it now,0,0,07/11/2022 08:25:26 PM,neutral,0.5700699687004089,non_irony,0.8423537611961365,Likely critical or skeptical language.
"Oh wow, it took scientists over 200 years to find this out...  By the time they figure out that ""Global warming is real"" I'll be termed a ""Kentucky Fried Chicken""...",0,0,07/16/2022 10:31:31 AM,criticizes the fake news,0.5683826208114624,irony,0.9761733412742615,Ambiguous or uncertain expression — may need manual review.
amazingly wonderful; absolument incroyable et beau!,1,0,07/10/2022 09:46:49 PM,neutral,0.4653316438198089,non_irony,0.575091540813446,Ambiguous or uncertain expression — may need manual review.
They should raise them all before there's not much left. Wonder what else might be down there.,0,0,07/11/2022 07:00:00 PM,criticizes the fake news,0.4940949976444244,non_irony,0.9406285285949707,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Amazingly  we only know ...so little,2,1,07/11/2022 01:00:17 AM,neutral,0.5983805656433105,irony,0.750465452671051,Likely critical or skeptical language.
"This not new info, has been known for years, Read Thor Heyerdahl's book 'Aku-Aku'",0,0,07/16/2022 11:57:33 AM,criticizes the fake news,0.4884034991264343,non_irony,0.8962514400482178,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"Wow, these guys were definitely big beer drinkers!  Look at those beer guts!!",0,0,07/15/2022 08:19:53 AM,criticizes the fake news,0.425645112991333,irony,0.97864830493927,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Just shows how old they are and how wrong scientist are and  how little we know about our past.,0,0,07/12/2022 01:30:07 PM,criticizes the fake news,0.5962011218070984,irony,0.7911568880081177,Likely critical or skeptical language.
Never thought what might be underground,0,0,07/11/2022 04:16:18 PM,neutral,0.5407299995422363,non_irony,0.858544111251831,Likely critical or skeptical language.
"They even walked down from the hills,,",0,0,07/12/2022 01:16:08 AM,neutral,0.5926644206047058,non_irony,0.7553452849388123,Ambiguous or uncertain expression — may need manual review.
When your done…come and do my back garden 👏🔎,0,0,07/11/2022 12:55:35 PM,neutral,0.5783302783966064,non_irony,0.8610514998435974,Ambiguous or uncertain expression — may need manual review.
A bit overweight?,2,0,07/10/2022 06:27:29 PM,neutral,0.4582532942295074,non_irony,0.9042438864707947,Ambiguous tone — sarcastic or humorous uncertainty.
My next door neighbor in Hellertown Danny McElwee went there.,0,0,07/12/2022 01:47:13 AM,criticizes the fake news,0.3915268182754516,non_irony,0.5776367783546448,Ambiguous or uncertain expression — may need manual review.
Yea we found out about 100 years ago that they had bodies not new news,0,0,07/12/2022 11:33:28 PM,neutral,0.4516306221485138,irony,0.8057445287704468,Ambiguous tone — sarcastic or humorous uncertainty.
If he'd been riding a motorcycle that would have been exciting 😎,0,0,07/16/2022 06:11:54 PM,criticizes the fake news,0.5008562803268433,non_irony,0.8079301714897156,Ambiguous or uncertain expression — may need manual review.
It is amazing how stuff like that serviced,0,0,07/11/2022 03:32:20 PM,criticizes the fake news,0.4323142766952514,irony,0.8818833231925964,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"did not know that, time buried them...",0,0,07/10/2022 03:03:39 PM,neutral,0.4410136044025421,non_irony,0.8182147741317749,Ambiguous tone — sarcastic or humorous uncertainty.
I’m assuming that’s all been dug out by hand?,1,0,07/10/2022 11:44:32 AM,neutral,0.428494781255722,non_irony,0.9369748830795288,Ambiguous tone — sarcastic or humorous uncertainty.
I know one of these was stolen and in a British museum 🎨😅,0,0,07/11/2022 08:28:46 AM,criticizes the fake news,0.4847727715969085,non_irony,0.9026247262954712,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
I'm surprised that we just made that discovery!,0,0,07/12/2022 10:26:48 PM,criticizes the fake news,0.5856719613075256,irony,0.7675522565841675,Ambiguous or uncertain expression — may need manual review.
You should have left them alone.,0,0,07/12/2022 07:23:45 AM,neutral,0.5601634383201599,non_irony,0.6976932287216187,Ambiguous or uncertain expression — may need manual review.
Looks like you when you have been in the sun with your shirt on Michael Moore 🤣,0,1,07/12/2022 01:00:31 PM,criticizes the fake news,0.4933561980724334,non_irony,0.5379485487937927,Ambiguous or uncertain expression — may need manual review.
"gee, woulda never known https://velvetescape.com/the-mysteries-of-easter-island/",0,0,07/11/2022 04:14:41 PM,criticizes the fake news,0.4328288435935974,non_irony,0.8523743152618408,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
After all this time!! We see the rest! 😄💕💕,0,0,07/12/2022 02:50:46 AM,criticizes the fake news,0.517802894115448,non_irony,0.6489940881729126,Ambiguous or uncertain expression — may need manual review.
Dig further and see what they are stand on,0,0,07/11/2022 01:29:49 AM,criticizes the fake news,0.5043951869010925,non_irony,0.8018530607223511,Ambiguous or uncertain expression — may need manual review.
Puts a new spin on things,1,0,07/10/2022 09:19:05 PM,criticizes the fake news,0.4767401814460754,irony,0.8440033197402954,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Maybe it was the first warning about the dangers of belly fat ??🧐 😝,1,0,07/09/2022 09:30:17 PM,criticizes the fake news,0.554745078086853,irony,0.5814765691757202,Ambiguous or uncertain expression — may need manual review.
"Ils sont plus viellent qu'on croit .avec tou sest sédiments, des milliers d'années d'années nous sépare.",0,0,07/13/2022 01:00:11 AM,neutral,0.4311780333518982,non_irony,0.8597155213356018,Ambiguous tone — sarcastic or humorous uncertainty.
"Wow, every days a school day !!!!!",0,0,07/11/2022 07:25:49 PM,criticizes the fake news,0.4615589678287506,irony,0.9798772931098938,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"Think you might have to dig deeper to see what really lays beneath!!
Buildings? City? Temples?",0,0,07/14/2022 07:54:56 PM,believes the fake news,0.4559895396232605,non_irony,0.9498701095581055,Possible ironic endorsement — sarcasm misinterpreted as belief.
"Maybe that’s what I should, bury myself from the neck down.",0,0,07/10/2022 10:05:30 PM,criticizes the fake news,0.3995569050312042,non_irony,0.9229764342308044,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
I smell something photo shoped here,1,1,07/10/2022 09:02:33 PM,believes the fake news,0.5788147449493408,non_irony,0.7508680820465088,Ambiguous or uncertain expression — may need manual review.
The guy on the right looks just like me.,0,0,07/11/2022 02:18:07 AM,neutral,0.5344130992889404,irony,0.5582837462425232,Ambiguous or uncertain expression — may need manual review.
Thor Heyerdahl discovered that back in the 1950s.,0,0,07/15/2022 09:55:32 AM,criticizes the fake news,0.4702166318893432,irony,0.7964449524879456,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
The great mud flood of Noah's day.,0,0,07/11/2022 05:41:57 PM,criticizes the fake news,0.4938265979290008,irony,0.6505870819091797,Likely critical or skeptical language.
Well that is something to learn. Wonder what else will eventually be revealed.,0,0,07/10/2022 08:21:04 AM,criticizes the fake news,0.5526254177093506,non_irony,0.7713490724563599,Ambiguous or uncertain expression — may need manual review.
Ha! They carved it out as they dugged.,0,0,07/13/2022 04:55:12 PM,believes the fake news,0.4213235080242157,irony,0.6216223239898682,Ambiguous or uncertain expression — may need manual review.
Similar to the soldiers at Zian in China.,0,0,07/12/2022 01:52:54 AM,neutral,0.5317328572273254,irony,0.6713757514953613,Ambiguous or uncertain expression — may need manual review.
This is what happens when you don't dust,0,0,07/15/2022 10:06:44 AM,criticizes the fake news,0.4279727637767792,irony,0.5714065432548523,Ambiguous or uncertain expression — may need manual review.
Now please care them sunburned head!,0,1,07/11/2022 10:08:45 PM,criticizes the fake news,0.4180687665939331,non_irony,0.6895924210548401,Likely critical or skeptical language.
Someone had a sense of humour!!!,0,0,07/11/2022 07:15:55 PM,criticizes the fake news,0.5476201176643372,irony,0.8906619548797607,Ambiguous or uncertain expression — may need manual review.
So much more to be discovered,0,0,07/11/2022 06:53:53 PM,neutral,0.4077187776565552,non_irony,0.7757567167282104,Ambiguous tone — sarcastic or humorous uncertainty.
That’s amazing !!,0,0,07/10/2022 09:27:50 AM,criticizes the fake news,0.5681336522102356,irony,0.8874014019966125,Ambiguous or uncertain expression — may need manual review.
"is this real？
the head came with bodies？",0,0,07/14/2022 08:43:30 AM,criticizes the fake news,0.5146172642707825,non_irony,0.9081360697746277,Ambiguous or uncertain expression — may need manual review.
it's PRITY obvious they had bodies common sence said dig,0,0,07/11/2022 07:00:33 PM,believes the fake news,0.5721079707145691,non_irony,0.7075534462928772,Ambiguous or uncertain expression — may need manual review.
Prastary kałdun? Klub Posiadaczy Kałduna Taktycznego / Tactical Belly Owners Club,5,2,07/14/2022 07:28:34 PM,neutral,0.4958157837390899,non_irony,0.9187466502189636,Ambiguous tone — sarcastic or humorous uncertainty.
Expedição Aku-Aku nos anos 50 já tinha descoberto isso...,1,0,07/09/2022 10:16:20 PM,criticizes the fake news,0.4961979389190674,non_irony,0.823559045791626,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
they even have bellies,1,0,07/10/2022 07:36:43 PM,neutral,0.5891122817993164,irony,0.7380185127258301,Ambiguous or uncertain expression — may need manual review.
Looks like they've put on a few pounds,5,1,07/10/2022 06:14:38 AM,criticizes the fake news,0.4073666036128998,irony,0.5712040662765503,Ambiguous or uncertain expression — may need manual review.
I wish they had left them undisturbed.,0,0,07/10/2022 10:34:31 PM,neutral,0.4867306053638458,non_irony,0.8041098117828369,Ambiguous tone — sarcastic or humorous uncertainty.
"So do we know what they're significance is , eg. Burial chambers for island kings?",0,0,07/11/2022 09:29:42 AM,criticizes the fake news,0.4549053907394409,non_irony,0.8888676166534424,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
That's awesome!,0,0,07/10/2022 11:40:28 PM,criticizes the fake news,0.5015972852706909,irony,0.9256177544593811,Ambiguous or uncertain expression — may need manual review.
That's awesome!!!,0,0,07/10/2022 09:34:02 PM,criticizes the fake news,0.5220810770988464,irony,0.9447972178459167,Ambiguous or uncertain expression — may need manual review.
Know… truly amazing,0,0,07/10/2022 04:59:05 AM,criticizes the fake news,0.4176501929759979,irony,0.8578786253929138,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
that's probably the reason why they are hiding it.,0,0,07/11/2022 03:22:21 PM,criticizes the fake news,0.4772816896438598,irony,0.5690779089927673,Ambiguous or uncertain expression — may need manual review.
Amazing who knew,0,0,07/11/2022 05:46:38 PM,criticizes the fake news,0.4465260803699493,irony,0.8267737030982971,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
They finally figured it out,0,0,07/11/2022 05:12:11 PM,criticizes the fake news,0.548344612121582,irony,0.7879210710525513,Ambiguous or uncertain expression — may need manual review.
I love it!,1,0,07/10/2022 08:22:54 PM,neutral,0.5672918558120728,irony,0.8450609445571899,Ambiguous or uncertain expression — may need manual review.
That's amazing...,0,0,07/16/2022 12:53:11 PM,criticizes the fake news,0.561341404914856,irony,0.8551351428031921,Ambiguous or uncertain expression — may need manual review.
I always figured they did,0,0,07/11/2022 09:42:54 AM,neutral,0.5462289452552795,non_irony,0.5008224248886108,Ambiguous or uncertain expression — may need manual review.
Simply amazing 🤩,0,0,07/10/2022 09:15:49 PM,criticizes the fake news,0.5521495938301086,irony,0.5932230353355408,Ambiguous or uncertain expression — may need manual review.
Wonderfull!! Can't belive it.,0,0,07/11/2022 11:51:16 AM,criticizes the fake news,0.4479845464229584,non_irony,0.615813672542572,Ambiguous or uncertain expression — may need manual review.
How cool is this?,0,0,07/11/2022 01:17:02 AM,criticizes the fake news,0.4647368788719177,non_irony,0.5499085783958435,Ambiguous or uncertain expression — may need manual review.
Just so amazing.,0,0,07/10/2022 03:00:55 PM,criticizes the fake news,0.5042802095413208,irony,0.9683905839920044,Ambiguous or uncertain expression — may need manual review.
Hears hoping we see them in November,1,0,07/12/2022 09:43:22 AM,neutral,0.4463954865932464,irony,0.5551472306251526,Likely critical or skeptical language.
Must have been a Mudd slide,0,1,07/10/2022 02:16:33 AM,criticizes the fake news,0.3504171669483185,non_irony,0.7749019265174866,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Maybe they are an entrance to a buried city?   Keep digging.,0,0,07/13/2022 10:03:19 PM,neutral,0.5037361979484558,irony,0.8647176027297974,Sarcastic questioning — likely expressing doubt or disbelief.
Those tan lines tho….,0,0,07/10/2022 11:57:37 PM,criticizes the fake news,0.46856689453125,non_irony,0.7807886600494385,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Was there mc Donald's back then?🤔😁,0,0,07/16/2022 01:30:32 PM,criticizes the fake news,0.5842110514640808,non_irony,0.8957292437553406,Sarcastic questioning — likely expressing doubt or disbelief.
Another question answered!,0,0,07/10/2022 03:23:50 PM,criticizes the fake news,0.4293758571147918,non_irony,0.5558866858482361,Likely critical or skeptical language.
Why can't people just leave thing alone ?,0,0,07/11/2022 01:44:20 PM,criticizes the fake news,0.5060039162635803,non_irony,0.7841868996620178,Sarcastic questioning — likely expressing doubt or disbelief.
Amazing,0,0,07/10/2022 11:13:42 AM,criticizes the fake news,0.4581984281539917,irony,0.9165489673614502,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
