Content,ReactionsCount,SubCommentsCount,CommentAt,stance,confidence
FKe,0,0,06/25/2024 06:01:02 AM,believes the fake news,0.45481565594673157
This is man made aliens. Which never existed. God only created humans and animals and the whole universe. So just keep all these other things to yourself.,7,13,06/25/2024 06:05:29 AM,criticizes the fake news,0.5408784747123718
Ffs. ...,0,0,06/25/2024 08:43:32 AM,neutral,0.3965047299861908
Looks like a piece of plastic that’s been in a mould !!!,1,0,06/25/2024 06:09:41 AM,criticizes the fake news,0.6790659427642822
Oh I do better than that I usually give the two finger salute to people..!!..,0,0,06/25/2024 06:18:13 AM,criticizes the fake news,0.6056763529777527
"Will believe it when only this guy confirms it 😂🤣

https://external.fnap3-1.fna.fbcdn.net/emg1/v/t13/6372448600358713035?url=https%3A%2F%2Fmedia3.giphy.com%2Fmedia%2Fv1.Y2lkPTk5OWFjZWFjaXNlYzg5cmRmam5veHRyc3FqMzNpZTM5dWNpa2gwaHl2bmM2ZXo1MiZlcD12MV9naWZzX3NlYXJjaCZjdD1n%2F3oEjI789af0AVurF60%2Fgiphy.gif&fb_obo=1&utld=giphy.com&stp=dst-jpg_flffffff_q75_s792x792_tt6&ccb=13-1&oh=06_Q399_ewUy9taAvYdbGgwdikRPvLxnzbEUGep5NssPCHHHs4&oe=679C33A5&_nc_sid=867500",4,0,06/25/2024 05:53:07 AM,believes the fake news,0.5344322323799133
"I'm unfollowing yall doing to much lately  I'm out

https://external.fnap3-1.fna.fbcdn.net/emg1/v/t13/5221035288120466585?url=https%3A%2F%2Fmedia1.tenor.co%2Fm%2FfaN2dKqRXF0AAAAC%2Fles-bbq-texas-in-every-way.gif%3Ft%3DAAYbrsWo-DQIWoWYRwqOHg%26c%3DVjFfZmFjZWJvb2s&fb_obo=1&utld=tenor.co&stp=dst-emg0_q75_s180x320_tt6&ccb=13-1&oh=06_Q3991vwHyGiq51HRMbTYbD4GqlRcer7_maYRYuSod2ihJMQ&oe=679C3556&_nc_sid=c97757",2,2,06/25/2024 05:48:53 AM,believes the fake news,0.40881291031837463
What a load of nonsense,0,0,06/25/2024 08:00:48 AM,criticizes the fake news,0.5361142158508301
Broke into someone’s cave got caught stealing the gummy bears and they chopped his fingers off,0,0,06/25/2024 08:20:46 AM,criticizes the fake news,0.6566045880317688
Could only be 3 fingers because they ran out of Plaster...,0,0,06/25/2024 06:40:18 AM,criticizes the fake news,0.3811388611793518
So basically where the human anatomy is already headed 💀👽,0,0,06/25/2024 05:50:18 AM,criticizes the fake news,0.35643887519836426
"Some disabled people have less than 10 fingers, they are not aliens

https://external.fnap3-1.fna.fbcdn.net/emg1/v/t13/16965061574680770614?url=https%3A%2F%2Fmedia1.tenor.co%2Fm%2FgUrW6mnwVuQAAAAd%2Fits-a-fake-maggie-bell.gif%3Fc%3DVjFfZmFjZWJvb2tfd2ViY29tbWVudHM&fb_obo=1&utld=tenor.co&stp=dst-emg0_q75_s640x640_tt6&ccb=13-1&oh=06_Q3994zDV80U37rjv2KCpW67sBefQH1TjOkxoooTebBlDTnc&oe=679C2106&_nc_sid=c97757",0,0,06/30/2024 04:15:57 AM,believes the fake news,0.4345044493675232
If real (doubtful) they probably  have Apert syndrome.,1,0,06/25/2024 05:52:23 AM,believes the fake news,0.45254623889923096
You’ll be happy they only have three fingers when they’re probing you!,0,0,06/25/2024 06:47:25 PM,criticizes the fake news,0.5112822651863098
"Have heard of many tribes around the world with unique hand an foot mutations but never really seen mutations so perfectly formed, i guess this is all how evolution happens though, seems somewhat believable would be hard to fake a skull with an extra 30% capacity without signs of manipulation same with the hands an feet but still no evidence its not a mutated or defected human, i wanna hear about dna tests done on it, you know that guy who had his fingers nose an ears removed because he wants to be an alien? What would humans think of him if they found him wrapped up in a cave 1000 years from now? Especially if his dna is damaged an not can not be fully gathered",0,0,06/25/2024 04:22:50 PM,criticizes the fake news,0.5635895729064941
It kind of looks like Joe Biden 🥴🥴🥴🤦🏽‍♂️,7,2,06/25/2024 05:48:05 AM,criticizes the fake news,0.418234258890152
Alright Kids you punked  me,0,0,06/25/2024 05:53:17 AM,criticizes the fake news,0.5871803164482117
B.S. Laughable .,0,0,06/25/2024 05:50:20 AM,neutral,0.43542370200157166
If it's true why hasn't this hit the mainstream news?,1,0,06/25/2024 10:08:11 AM,criticizes the fake news,0.7902656197547913
Doaa Hamed  الحوار ده تحديدا ليه تبيعات,0,0,06/25/2024 10:32:40 AM,believes the fake news,0.38686928153038025
"another fake story .. like history 
or like idf is the most moral army",5,2,06/25/2024 05:47:32 AM,criticizes the fake news,0.7936150431632996
"Maybe that's my dead body discovered in the past, after I time travel back in time to help Jesus in the future, get my fingers cut off for doing so, and tortured to a martyrs death and left in a cave...",0,0,06/25/2024 07:15:03 AM,criticizes the fake news,0.4169706404209137
😂😂,0,0,06/25/2024 11:03:47 AM,criticizes the fake news,0.39295077323913574
Hildre Talke,0,0,06/25/2024 10:31:12 AM,neutral,0.7454437017440796
Made in China,0,0,06/25/2024 10:52:22 AM,neutral,0.728983998298645
"Is that like ""triple fried chips""",0,0,06/25/2024 07:20:52 AM,criticizes the fake news,0.573474109172821
I've got two fingers for this nonsense 😱🤡,0,0,06/25/2024 10:36:34 AM,criticizes the fake news,0.662990927696228
Humans didn’t used to look like aliens but they sure do now lol,1,0,06/25/2024 05:50:49 AM,criticizes the fake news,0.44381895661354065
Lol fake news.,0,0,06/25/2024 06:03:49 AM,criticizes the fake news,0.8275970816612244
Balestinian ?,0,0,06/25/2024 01:23:49 PM,neutral,0.7390724420547485
NOSENSE!!!,0,0,06/26/2024 12:51:03 PM,criticizes the fake news,0.5463294386863708
Fake,0,0,06/25/2024 10:44:55 AM,criticizes the fake news,0.5577608346939087
Lol the plaster juz broke,0,0,06/25/2024 08:52:54 AM,criticizes the fake news,0.3518144190311432
"Yup, yup.",0,0,06/25/2024 06:59:21 AM,neutral,0.8446010947227478
Plaster of paris 🤣,0,0,06/25/2024 05:52:16 AM,neutral,0.3641483187675476
Ok 🤧,0,0,06/25/2024 05:51:43 AM,neutral,0.7548032999038696
You found MTG's relative.,0,0,06/25/2024 05:49:08 AM,neutral,0.7323681116104126
Lol...,0,0,06/25/2024 05:47:27 AM,neutral,0.4362342953681946
Rubbish,0,0,06/25/2024 05:47:23 AM,believes the fake news,0.5913702845573425
Dumb cnts,0,0,06/25/2024 05:47:12 AM,criticizes the fake news,0.7751597166061401
