Content,ReactionsCount,SubCommentsCount,CommentAt,stance,confidence,sarcasm_label,sarcasm_score,explanation
https://scontent.fnap3-1.fna.fbcdn.net/v/t39.30808-6/464722824_8890366694335860_8563890557972106582_n.jpg?stp=dst-jpg_p370x247_tt6&_nc_cat=105&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=YiXX3g-mlBYQ7kNvgGstuvJ&_nc_zt=23&_nc_ht=scontent.fnap3-1.fna&_nc_gid=APuzCwQYORFYE7zcg8W0oXb&oh=00_AYC61b8B4Q7omn6_2r_etw7mQ2WAMHhf6-HIqI9WzEY0nw&oe=67A00626,1211,57,04/11/2016 11:46:11 PM,neutral,0.3918033540248871,non_irony,0.9497343301773071,Ambiguous tone — sarcastic or humorous uncertainty.
Is this squidward house?🤨,0,0,04/20/2019 03:25:49 AM,criticizes the fake news,0.519566535949707,non_irony,0.9476336240768433,Sarcastic questioning — likely expressing doubt or disbelief.
Those Moai were Buff! Do you even lift bruv?,0,0,05/14/2016 10:27:51 AM,criticizes the fake news,0.5120024681091309,non_irony,0.946380078792572,Sarcastic questioning — likely expressing doubt or disbelief.
Name of the artist who painted this?,3,4,04/12/2016 10:20:25 PM,criticizes the fake news,0.4714389443397522,non_irony,0.9379410743713379,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"As much as I know these statues became famous as a mysterious heads ""growing"" from the earth,but here we have more to know more about their story. But when the hidden parts of the statues were uncovered,pls? I didn't see it yet",8,0,04/15/2016 10:12:58 PM,criticizes the fake news,0.4255608916282654,non_irony,0.934579610824585,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"So huge. It measure about the size of modern 6 storey building, ancient pyramid. Even using modern technology, such as sky scapers can't lift this hundred of tons granite. I can also see, the ancient people made some figure like hat. This tons of granite hat is placed on top to this gigantic statue. It might takes many years to figure it out. The most simple and expressing question is, who they are ? The decendant of pharaoh ? The decendant of babylonian ? There must be once a super power civilization in the easter island during ancient time, other than egypt and messopotamia. Maoi was onced a super power and... very rich, like pharoah. But... why they left. Why they migrate ? For your infomation, the easterian people are the great grand father of native australian, malaysian, fijian. Western called us austranesian. I am malay, from malaysia.",0,0,04/21/2019 04:03:15 PM,criticizes the fake news,0.5090658664703369,non_irony,0.9339332580566406,Sarcastic questioning — likely expressing doubt or disbelief.
"Credo che l'unica statua di questo tipo fuori dall'isola si trovi in Italia, per la precisione a Vitorchiano (Lazio). Fu costruita dagli stessi moai sul posto e messa sulla piazza principale del paese, davanti alle antiche mura. Poi, non so perché, spostata lontano, in un buio parcheggio, e senza una indicazione che ne annunci la presenza o l'ubicazione.",1,0,04/20/2016 08:14:55 AM,criticizes the fake news,0.4750825762748718,non_irony,0.9310106635093689,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"Cela me fait penser: lorsqu'il y a une tête de cerf accrochée au mur en trophée de chasse, est-ce que le reste du corps dépasse de l'autre côté du mur ???",4,0,05/14/2016 04:23:55 PM,neutral,0.4226764142513275,non_irony,0.924795389175415,Ambiguous tone — sarcastic or humorous uncertainty.
Sério?,0,0,04/13/2016 03:41:12 AM,neutral,0.5963001251220703,non_irony,0.9233166575431824,Sarcastic questioning — likely expressing doubt or disbelief.
wajajaja pero no ese cuerpo fitness wajajaja tienen el mismo cuerpo que los que están completos parados fuera de la isla como en AKIVI O TAHAI O TONGARIKI etc,0,0,05/17/2016 02:55:17 AM,believes the fake news,0.5354125499725342,non_irony,0.9185014963150024,Likely critical or skeptical language.
"""Ere, Brian... 'ow much longer...""
""Dunno mate. He just said <<I'll be back>>..."" :-/",0,0,04/13/2016 03:46:06 PM,neutral,0.5475009679794312,non_irony,0.9173685312271118,Likely critical or skeptical language.
"The islands' natives have a word for *walk like moai*. After they were carved in the Quarry they were stood up and tied with ropes. 3 teams, two in front and one behind would wobble it back and forth and make it walk to the edges of the island.",2,1,04/14/2016 08:10:11 PM,neutral,0.4343484342098236,non_irony,0.9152529239654541,Ambiguous tone — sarcastic or humorous uncertainty.
Roberto Sarno Paolo Caturelli la risposta a nove domande su dieci è:::?!?,2,1,04/14/2016 01:44:06 PM,neutral,0.5410978198051453,non_irony,0.9145865440368652,Sarcastic questioning — likely expressing doubt or disbelief.
funny,0,0,04/13/2016 03:57:07 PM,neutral,0.4647097289562225,irony,0.9128001928329468,Ambiguous tone — sarcastic or humorous uncertainty.
Che aspetti?  Are they waiting?? ha Ha. Brilliant sketch!,0,0,04/15/2016 11:25:47 AM,criticizes the fake news,0.4228158891201019,irony,0.908745527267456,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Sheila Altable Gironda esto tendras que verlo cuando vayas a shile no? jajaja,1,2,04/12/2016 06:14:27 PM,believes the fake news,0.4554899036884308,non_irony,0.9075487852096558,Possible ironic endorsement — sarcasm misinterpreted as belief.
can one imagine how old these statues are?,0,0,04/16/2016 07:35:14 PM,neutral,0.4577330350875854,non_irony,0.9072181582450867,Ambiguous tone — sarcastic or humorous uncertainty.
Por qué en la primera foto están los brazos cruzados y en las otras los brazos están hacia abajo? Esta información ya fué confirmada???󾍃,0,0,04/18/2016 08:40:36 PM,criticizes the fake news,0.5519219040870667,non_irony,0.9043865203857422,Sarcastic questioning — likely expressing doubt or disbelief.
"Los miles de Años. Que tienen que haber. Pasado no..? Me Atrevería. Un Par de. Millones de Años. .para que. La tierra los tapara por unas cuantos metros.
Oh..no...???",0,0,04/15/2016 05:32:12 PM,neutral,0.4946011304855346,non_irony,0.9036828875541687,Ambiguous tone — sarcastic or humorous uncertainty.
αραγε ποιους και γαια ποιους λογους τους εφτιαξες εκει σε αυτο το ερημονησι?,0,0,06/25/2016 09:11:22 PM,neutral,0.5022091269493103,non_irony,0.8893337845802307,Sarcastic questioning — likely expressing doubt or disbelief.
This is false. Why post this photo? It is made up. Might as well give him Santa Costume bodies.,36,0,07/17/2016 04:37:49 PM,criticizes the fake news,0.5631197690963745,non_irony,0.8872813582420349,Sarcastic questioning — likely expressing doubt or disbelief.
O tarihte bunlari hangi teknoloji ve hangi malzemeler ile yaptilar acaba..??,0,0,04/14/2016 10:09:10 AM,criticizes the fake news,0.5473864078521729,non_irony,0.8857318758964539,Sarcastic questioning — likely expressing doubt or disbelief.
i see in one catalog tha statues I like to buy one to  put it in front of my  yard but my son said no someone may steal it,2,0,04/14/2016 01:30:21 AM,criticizes the fake news,0.5084569454193115,non_irony,0.8856484293937683,Likely critical or skeptical language.
"No lo sabia que pasada,que noos queda por descubrir y luego pot destruir ,como siempre,,,",0,0,04/13/2016 04:57:29 PM,criticizes the fake news,0.4085559248924255,non_irony,0.8800564408302307,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
When you workout but u still ugly.,3,0,04/14/2016 05:33:35 PM,neutral,0.5013375282287598,irony,0.8793937563896179,Ambiguous or uncertain expression — may need manual review.
Some one had the last laugh.Excellent!,3,0,04/12/2016 02:07:44 PM,criticizes the fake news,0.5410498380661011,irony,0.8741866946220398,Ambiguous or uncertain expression — may need manual review.
"...ma se è vero che le umane popolazioni di 2-3-4000 anni hanno costruito ciò...come 
possono essersi ridotte così in questi ultimi anni..?",1,0,04/13/2016 06:34:11 AM,criticizes the fake news,0.5910161137580872,non_irony,0.8726916313171387,Sarcastic questioning — likely expressing doubt or disbelief.
Natan Oliveira até as cabeças da ilha de Páscoa estão MONSTRAO e a gente aqui dando mole,0,0,04/29/2016 03:43:49 PM,believes the fake news,0.4958451390266418,non_irony,0.8661593794822693,Possible ironic endorsement — sarcasm misinterpreted as belief.
"Danielle Barbosa amiga, lembrei de vc!!! Saudadeeeee",1,2,04/15/2016 03:05:28 AM,criticizes the fake news,0.4471808969974518,non_irony,0.8656632304191589,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Rana Musleh hii habibtii. Show these to Faris he took about them before i think he might be interested with the news,3,1,04/15/2016 10:53:43 AM,believes the fake news,0.4339106678962707,non_irony,0.864339292049408,Possible ironic endorsement — sarcasm misinterpreted as belief.
"I can't look at these without thinking ""dum dum got gum gum?""",2,0,04/15/2017 05:45:55 PM,criticizes the fake news,0.5105720162391663,non_irony,0.8584258556365967,Sarcastic questioning — likely expressing doubt or disbelief.
"If this is real,it's amazing.  I'm going to believe it's real.",1,0,04/12/2016 03:50:21 PM,criticizes the fake news,0.4182042479515075,irony,0.8482167720794678,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Kevin O' Sullivan i dont see any of those giant rats?,3,0,04/12/2016 02:45:56 PM,criticizes the fake news,0.4728818237781524,non_irony,0.8391327857971191,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Olha que interssante amor Wilker de Andrade,1,2,04/13/2016 06:40:25 PM,neutral,0.5856524109840393,non_irony,0.8309147357940674,Ambiguous or uncertain expression — may need manual review.
This one is fake. It's Photoshop.,298,1,04/11/2016 11:55:15 PM,neutral,0.4530394375324249,non_irony,0.829283595085144,Ambiguous tone — sarcastic or humorous uncertainty.
Haha .. so cool though imagine bodies like that put the NZ Rugby team to shame... lol,0,0,05/14/2016 08:58:59 AM,criticizes the fake news,0.4113688170909881,irony,0.8287801146507263,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
isso que eu estava te falando amor.. vai passando para o lado Bárbara Medina,1,2,04/25/2016 03:42:01 PM,criticizes the fake news,0.3687327206134796,non_irony,0.8258447647094727,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Tu amigo Jaqueline la Cabezas de la Isla de Pascua las que te decía,0,0,04/15/2016 06:57:57 PM,neutral,0.5191962122917175,non_irony,0.8256765007972717,Ambiguous or uncertain expression — may need manual review.
This is what happens to you if you sit too long in the same place.,1,0,05/13/2016 08:46:18 PM,neutral,0.5370061993598938,non_irony,0.8172891139984131,Ambiguous or uncertain expression — may need manual review.
Cody Hawkins when you have your hoodie on bud!,0,0,05/15/2016 08:00:01 AM,criticizes the fake news,0.3818899393081665,non_irony,0.8169615864753723,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Reifus Reifuss Luciana Gonçalves Fernando Silva tem mais fotos,2,0,04/13/2016 03:15:49 PM,neutral,0.4510064125061035,non_irony,0.8009021282196045,Ambiguous tone — sarcastic or humorous uncertainty.
Roberts Bogomols aceries mums prieks geo. vajadzeja iesutit un sitas ar tur bija󾌸,1,0,04/14/2016 09:53:25 PM,neutral,0.4301067292690277,non_irony,0.7942829132080078,Ambiguous tone — sarcastic or humorous uncertainty.
Aha hahaha Javi mira,1,1,04/12/2016 09:47:21 PM,believes the fake news,0.3736661076545715,irony,0.7933509945869446,Possible ironic endorsement — sarcasm misinterpreted as belief.
"Por algum motivo essas estátuas me fazem pensar que os Titãs de Shingeki já existiram e é dessa forma que os humanos relataram sua existencia,( vá passando as fotos) Bruna",1,1,04/15/2016 02:22:45 PM,believes the fake news,0.5328541398048401,non_irony,0.7915301322937012,Likely critical or skeptical language.
Mina Nagy Mohannad Alaa جائزة ال#علي_وضعنا تذهب الي.... :D,1,0,04/13/2016 05:18:21 PM,believes the fake news,0.5229651927947998,non_irony,0.7882920503616333,Ambiguous or uncertain expression — may need manual review.
Hahahahahah Travis Halterman see!! There is an Easter Island!,1,0,05/16/2016 09:48:38 PM,believes the fake news,0.5897364616394043,irony,0.7879820466041565,Ambiguous or uncertain expression — may need manual review.
Can't wait to go see places like this with you! Scott Kimbro,0,0,04/14/2016 05:01:06 PM,neutral,0.5565467476844788,non_irony,0.783499002456665,Ambiguous or uncertain expression — may need manual review.
This one is a stupid picture.,0,0,04/15/2016 01:13:03 AM,criticizes the fake news,0.4811127483844757,non_irony,0.7831571698188782,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Lol this pic is hilarious,0,0,04/15/2016 02:25:23 AM,neutral,0.4108575284481048,irony,0.7780733704566956,Ambiguous tone — sarcastic or humorous uncertainty.
"D'où viennent les blocs de ces sculptures,pourquoi ce trouvent t ' elles  enterrées,qui sont les sculpteurs  ????",0,0,04/12/2016 01:33:38 PM,criticizes the fake news,0.4031385481357574,non_irony,0.7758083939552307,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Hermoso isla de pascua... :),0,0,04/15/2016 11:16:36 PM,neutral,0.4517546594142914,irony,0.7748170495033264,Ambiguous tone — sarcastic or humorous uncertainty.
Nooooo...󾌲,0,0,04/14/2016 06:53:03 PM,neutral,0.3779219388961792,non_irony,0.7725973725318909,Ambiguous tone — sarcastic or humorous uncertainty.
bit late for April fools !,0,0,04/12/2016 03:02:31 PM,criticizes the fake news,0.5365028977394104,non_irony,0.7668290734291077,Ambiguous or uncertain expression — may need manual review.
Son como las rocas de la pelicula animada atlantis cuando va a estallar el volcan y cobran vida 1313,0,0,04/15/2016 11:22:14 PM,criticizes the fake news,0.524039089679718,non_irony,0.7581450939178467,Ambiguous or uncertain expression — may need manual review.
gestraft? :p,0,0,04/13/2016 10:24:51 PM,criticizes the fake news,0.4385159611701965,non_irony,0.7552095651626587,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Excellent concept to get you thinking!,4,0,04/12/2016 04:20:59 PM,criticizes the fake news,0.5117669701576233,irony,0.7493624687194824,Ambiguous or uncertain expression — may need manual review.
Christian Vasquez: this picture reminded me of you! haha,0,0,04/15/2016 04:10:07 PM,neutral,0.4666948914527893,irony,0.7375579476356506,Ambiguous tone — sarcastic or humorous uncertainty.
They do have bodies but they didn't work out,17,0,04/12/2016 06:31:58 AM,neutral,0.5028110146522522,non_irony,0.7357136607170105,Ambiguous or uncertain expression — may need manual review.
I'm here to argueeeee!!!!   Who wants to argue with me!!!!,7,3,04/20/2016 05:44:04 AM,believes the fake news,0.391569972038269,irony,0.7344917058944702,Possible ironic endorsement — sarcasm misinterpreted as belief.
Well there you go. A little bit like life really. You never really know what people are really like till you dig a bit deeper under the surface.,3,0,05/14/2016 03:50:08 AM,neutral,0.5551717281341553,non_irony,0.7331720590591431,Likely critical or skeptical language.
Pero yo esta noticia no había leído.  Cuando ha salido esta noticia?,0,0,04/20/2016 09:26:32 PM,criticizes the fake news,0.3980138897895813,irony,0.7304203510284424,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
People who believe this are the people who vote for trump,0,0,04/14/2016 01:52:01 AM,criticizes the fake news,0.5029889941215515,irony,0.7300355434417725,Ambiguous or uncertain expression — may need manual review.
Beatrice Lucarini c'avevo fatto lo screen prima. Dovevi vedere,0,0,04/12/2016 06:45:12 PM,neutral,0.5618768930435181,non_irony,0.7295680642127991,Ambiguous or uncertain expression — may need manual review.
Scusa credevo schrerzassi. Veramente  incredibile,0,0,04/13/2016 06:24:19 PM,believes the fake news,0.528130292892456,non_irony,0.7287352085113525,Ambiguous or uncertain expression — may need manual review.
Really ok somthing new,0,0,04/13/2016 12:18:01 AM,neutral,0.5568885803222656,irony,0.7266783118247986,Ambiguous or uncertain expression — may need manual review.
This photo is a fake.  No statue has crossed arms.,0,0,05/15/2016 12:39:22 PM,criticizes the fake news,0.5015833377838135,irony,0.7165757417678833,Likely critical or skeptical language.
Isn`t more amazing than a flying fish..,0,0,04/25/2016 10:04:48 AM,neutral,0.4233757257461548,non_irony,0.7161866426467896,Ambiguous tone — sarcastic or humorous uncertainty.
"Isn't the grass green today? yeah, it's green. Very green. Greener than yesterday? No, not that green. Nice weather isn't it? Blablablabla.....",67,1,04/12/2016 08:43:58 AM,neutral,0.383668303489685,non_irony,0.713072657585144,Ambiguous tone — sarcastic or humorous uncertainty.
