Content,ReactionsCount,SubCommentsCount,CommentAt,stance,confidence,sarcasm_label,sarcasm_score,explanation
That's awesome!,0,0,07/10/2022 11:40:28 PM,criticizes the fake news,0.5015972852706909,irony,0.9256177544593811,Ambiguous or uncertain expression — may need manual review.
"Maybe that’s what I should, bury myself from the neck down.",0,0,07/10/2022 10:05:30 PM,criticizes the fake news,0.3995569050312042,non_irony,0.9229764342308044,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Are they holding their peen? Maybe it’s just statues of peeing. Are they sure that when it rains it doesn’t turn into a fountain?,22,5,07/10/2022 02:28:04 AM,criticizes the fake news,0.5081623792648315,non_irony,0.922881007194519,Sarcastic questioning — likely expressing doubt or disbelief.
Prastary kałdun? Klub Posiadaczy Kałduna Taktycznego / Tactical Belly Owners Club,5,2,07/14/2022 07:28:34 PM,neutral,0.4958157837390899,non_irony,0.9187466502189636,Ambiguous tone — sarcastic or humorous uncertainty.
Amazing,0,0,07/10/2022 11:13:42 AM,criticizes the fake news,0.4581984281539917,irony,0.9165489673614502,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"I've read that given the average rate of overburden deposition, it would be impossible to bury the statues to that depth in the amount of time it is estimated to have happened. Meaning what? Meaning these statues are waaay older than is estimated.",13,3,07/10/2022 06:36:09 AM,criticizes the fake news,0.4616241455078125,non_irony,0.9114426374435425,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"is this real？
the head came with bodies？",0,0,07/14/2022 08:43:30 AM,criticizes the fake news,0.5146172642707825,non_irony,0.9081360697746277,Ambiguous or uncertain expression — may need manual review.
A bit overweight?,2,0,07/10/2022 06:27:29 PM,neutral,0.4582532942295074,non_irony,0.9042438864707947,Ambiguous tone — sarcastic or humorous uncertainty.
I know one of these was stolen and in a British museum 🎨😅,0,0,07/11/2022 08:28:46 AM,criticizes the fake news,0.4847727715969085,non_irony,0.9026247262954712,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"If you look at the mtn behind these you can clearly see the upper portion had clasped,leading to my conclusion these statues weren't covered in earth til there was a  landslide an I also believe these statues were molded.",2,0,07/11/2022 03:47:01 AM,neutral,0.3519081473350525,non_irony,0.9015457034111023,Ambiguous tone — sarcastic or humorous uncertainty.
"This not new info, has been known for years, Read Thor Heyerdahl's book 'Aku-Aku'",0,0,07/16/2022 11:57:33 AM,criticizes the fake news,0.4884034991264343,non_irony,0.8962514400482178,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Was there mc Donald's back then?🤔😁,0,0,07/16/2022 01:30:32 PM,criticizes the fake news,0.5842110514640808,non_irony,0.8957292437553406,Sarcastic questioning — likely expressing doubt or disbelief.
Very interesting!! Awsome how they carved such huge figures with primative tools !! Pearl,0,0,07/11/2022 12:46:44 AM,neutral,0.5837433338165283,irony,0.8917334675788879,Ambiguous or uncertain expression — may need manual review.
We saw these bodies up close and personal. With 800+ of these on the Island it was amazing to say the least.,0,0,07/12/2022 04:47:42 PM,criticizes the fake news,0.4540057480335235,non_irony,0.8912001848220825,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Someone had a sense of humour!!!,0,0,07/11/2022 07:15:55 PM,criticizes the fake news,0.5476201176643372,irony,0.8906619548797607,Ambiguous or uncertain expression — may need manual review.
"So do we know what they're significance is , eg. Burial chambers for island kings?",0,0,07/11/2022 09:29:42 AM,criticizes the fake news,0.4549053907394409,non_irony,0.8888676166534424,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
That’s amazing !!,0,0,07/10/2022 09:27:50 AM,criticizes the fake news,0.5681336522102356,irony,0.8874014019966125,Ambiguous or uncertain expression — may need manual review.
That should tell ya a rough age. The sphinx was totally buried except for most of the head at one time as well. Nature buried these ancient statue's and tombs. These stories haven't been told truthfully,23,6,07/10/2022 02:37:10 AM,believes the fake news,0.4172374010086059,non_irony,0.8864659070968628,Possible ironic endorsement — sarcasm misinterpreted as belief.
I cannot beleive that this was really the first occasion to check it...,17,5,07/10/2022 02:37:47 PM,criticizes the fake news,0.4163925945758819,non_irony,0.8853955864906311,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
It is amazing how stuff like that serviced,0,0,07/11/2022 03:32:20 PM,criticizes the fake news,0.4323142766952514,irony,0.8818833231925964,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"The lesson to humanity that these statues symbolise is frighting.  

The Contiki is a great book about Thor Hyerdals adventure/ experiment",2,0,07/15/2022 07:16:01 PM,believes the fake news,0.4619180262088775,irony,0.8756580352783203,Possible ironic endorsement — sarcasm misinterpreted as belief.
"https://youtu.be/7j08gxUcBgc 

For those looking for some deeper history. Carved from the mountainside and then pulled with ropes back and forth so they wobbled and thus walked to the beach on their own.",8,0,07/10/2022 08:17:31 AM,criticizes the fake news,0.4871126413345337,non_irony,0.8689079880714417,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Maybe they are an entrance to a buried city?   Keep digging.,0,0,07/13/2022 10:03:19 PM,neutral,0.5037361979484558,irony,0.8647176027297974,Sarcastic questioning — likely expressing doubt or disbelief.
When your done…come and do my back garden 👏🔎,0,0,07/11/2022 12:55:35 PM,neutral,0.5783302783966064,non_irony,0.8610514998435974,Ambiguous or uncertain expression — may need manual review.
"Ils sont plus viellent qu'on croit .avec tou sest sédiments, des milliers d'années d'années nous sépare.",0,0,07/13/2022 01:00:11 AM,neutral,0.4311780333518982,non_irony,0.8597155213356018,Ambiguous tone — sarcastic or humorous uncertainty.
"Been there twice when working on Norweigen ships, ship would anchor about three km off shore and  you would have to get a tender ashore. To get to the statues you could either get a taxi or ride there on a half wild horse. That was in the late 1960s.",8,6,07/11/2022 01:19:19 AM,neutral,0.3781608343124389,non_irony,0.8594850301742554,Ambiguous tone — sarcastic or humorous uncertainty.
Never thought what might be underground,0,0,07/11/2022 04:16:18 PM,neutral,0.5407299995422363,non_irony,0.858544111251831,Likely critical or skeptical language.
Know… truly amazing,0,0,07/10/2022 04:59:05 AM,criticizes the fake news,0.4176501929759979,irony,0.8578786253929138,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
That's amazing...,0,0,07/16/2022 12:53:11 PM,criticizes the fake news,0.561341404914856,irony,0.8551351428031921,Ambiguous or uncertain expression — may need manual review.
"gee, woulda never known https://velvetescape.com/the-mysteries-of-easter-island/",0,0,07/11/2022 04:14:41 PM,criticizes the fake news,0.4328288435935974,non_irony,0.8523743152618408,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"Yeah, but didn't anybody read Aku-Aku back in the 60s? It's not like secret knowledge hidden by the elders and anybody who catches a glimpse of the sacred text is visited by the ghost of Thor Heyerdahl",2,0,07/10/2022 05:52:25 AM,believes the fake news,0.5007897615432739,non_irony,0.8512524962425232,Sarcastic questioning — likely expressing doubt or disbelief.
I love it!,1,0,07/10/2022 08:22:54 PM,neutral,0.5672918558120728,irony,0.8450609445571899,Ambiguous or uncertain expression — may need manual review.
Puts a new spin on things,1,0,07/10/2022 09:19:05 PM,criticizes the fake news,0.4767401814460754,irony,0.8440033197402954,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
I always wanted to go to Easter Island now the head's got bodies I really like to go and see it now,0,0,07/11/2022 08:25:26 PM,neutral,0.5700699687004089,non_irony,0.8423537611961365,Likely critical or skeptical language.
"How do I volunteer to be a part of some dig that excavates these statues so we can see what kind of bodies they have? Apparently, they're all different! What a fun excavation that would be!",0,0,05/30/2023 05:26:47 AM,neutral,0.4207272529602051,non_irony,0.8407427072525024,Ambiguous tone — sarcastic or humorous uncertainty.
Oh that's amazingly wonderfull....well done to the Archeology team.,4,1,07/11/2022 06:29:00 AM,neutral,0.5151064991950989,irony,0.8403841853141785,Ambiguous or uncertain expression — may need manual review.
Dad bods! 😂,2,0,07/10/2022 12:41:54 PM,believes the fake news,0.4191667437553406,irony,0.83748859167099,Possible ironic endorsement — sarcasm misinterpreted as belief.
Well that's nothing new. There are many statues on the island that are not buried to the neck. https://en.wikipedia.org/wiki/Moai#/media/File:Ahu-Akivi-1.JPG,12,1,07/10/2022 12:08:21 PM,neutral,0.4116080403327942,non_irony,0.837283194065094,Ambiguous tone — sarcastic or humorous uncertainty.
Dad bods! 😁,2,0,07/11/2022 07:28:27 AM,believes the fake news,0.4394855797290802,irony,0.828295886516571,Possible ironic endorsement — sarcasm misinterpreted as belief.
Amazing who knew,0,0,07/11/2022 05:46:38 PM,criticizes the fake news,0.4465260803699493,irony,0.8267737030982971,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Expedição Aku-Aku nos anos 50 já tinha descoberto isso...,1,0,07/09/2022 10:16:20 PM,criticizes the fake news,0.4961979389190674,non_irony,0.823559045791626,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"Keep digging, he’s sitting on a horse 🐎",270,12,07/10/2022 03:09:15 PM,believes the fake news,0.5010200142860413,non_irony,0.8206759095191956,Ambiguous or uncertain expression — may need manual review.
"did not know that, time buried them...",0,0,07/10/2022 03:03:39 PM,neutral,0.4410136044025421,non_irony,0.8182147741317749,Ambiguous tone — sarcastic or humorous uncertainty.
If he'd been riding a motorcycle that would have been exciting 😎,0,0,07/16/2022 06:11:54 PM,criticizes the fake news,0.5008562803268433,non_irony,0.8079301714897156,Ambiguous or uncertain expression — may need manual review.
Yea we found out about 100 years ago that they had bodies not new news,0,0,07/12/2022 11:33:28 PM,neutral,0.4516306221485138,irony,0.8057445287704468,Ambiguous tone — sarcastic or humorous uncertainty.
I wish they had left them undisturbed.,0,0,07/10/2022 10:34:31 PM,neutral,0.4867306053638458,non_irony,0.8041098117828369,Ambiguous tone — sarcastic or humorous uncertainty.
Dig further and see what they are stand on,0,0,07/11/2022 01:29:49 AM,criticizes the fake news,0.5043951869010925,non_irony,0.8018530607223511,Ambiguous or uncertain expression — may need manual review.
Was there 3 years ago. Interesting how they sculpted them from the hillside.,0,0,07/11/2022 12:09:20 AM,neutral,0.453620046377182,non_irony,0.8015565872192383,Ambiguous tone — sarcastic or humorous uncertainty.
Now why did it take so long to think about this possibility,5,3,07/11/2022 03:05:41 PM,criticizes the fake news,0.4806763231754303,non_irony,0.797993004322052,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Thor Heyerdahl discovered that back in the 1950s.,0,0,07/15/2022 09:55:32 AM,criticizes the fake news,0.4702166318893432,irony,0.7964449524879456,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Just shows how old they are and how wrong scientist are and  how little we know about our past.,0,0,07/12/2022 01:30:07 PM,criticizes the fake news,0.5962011218070984,irony,0.7911568880081177,Likely critical or skeptical language.
They finally figured it out,0,0,07/11/2022 05:12:11 PM,criticizes the fake news,0.548344612121582,irony,0.7879210710525513,Ambiguous or uncertain expression — may need manual review.
Why can't people just leave thing alone ?,0,0,07/11/2022 01:44:20 PM,criticizes the fake news,0.5060039162635803,non_irony,0.7841868996620178,Sarcastic questioning — likely expressing doubt or disbelief.
Those tan lines tho….,0,0,07/10/2022 11:57:37 PM,criticizes the fake news,0.46856689453125,non_irony,0.7807886600494385,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"Kind of disappointing, less unique, lots of statues have bodies. 
They should have quit when they were a head.",51,6,07/12/2022 12:30:57 AM,neutral,0.5560460686683655,irony,0.7773332595825195,Ambiguous or uncertain expression — may need manual review.
"Because of deforestation of the island, there aren’t trees to hold the topsoil, so the wind just blows it away and it accumulates downwind, burying the statues over time. There used to be groves of palm trees covering the island, but they were all cut down by the original human settlers.",18,4,07/09/2022 09:42:42 PM,criticizes the fake news,0.4484962522983551,non_irony,0.7762339115142822,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
So much more to be discovered,0,0,07/11/2022 06:53:53 PM,neutral,0.4077187776565552,non_irony,0.7757567167282104,Ambiguous tone — sarcastic or humorous uncertainty.
Must have been a Mudd slide,0,1,07/10/2022 02:16:33 AM,criticizes the fake news,0.3504171669483185,non_irony,0.7749019265174866,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Well that is something to learn. Wonder what else will eventually be revealed.,0,0,07/10/2022 08:21:04 AM,criticizes the fake news,0.5526254177093506,non_irony,0.7713490724563599,Ambiguous or uncertain expression — may need manual review.
I'm surprised that we just made that discovery!,0,0,07/12/2022 10:26:48 PM,criticizes the fake news,0.5856719613075256,irony,0.7675522565841675,Ambiguous or uncertain expression — may need manual review.
Yep—and their toes go all the way through the Earth and stick out at Stonehenge….,5,0,07/12/2022 04:50:00 PM,criticizes the fake news,0.4452973008155823,non_irony,0.7646355032920837,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"They even walked down from the hills,,",0,0,07/12/2022 01:16:08 AM,neutral,0.5926644206047058,non_irony,0.7553452849388123,Ambiguous or uncertain expression — may need manual review.
I smell something photo shoped here,1,1,07/10/2022 09:02:33 PM,believes the fake news,0.5788147449493408,non_irony,0.7508680820465088,Ambiguous or uncertain expression — may need manual review.
Amazingly  we only know ...so little,2,1,07/11/2022 01:00:17 AM,neutral,0.5983805656433105,irony,0.750465452671051,Likely critical or skeptical language.
Maybe they were deliberately buried.,2,0,07/10/2022 03:39:46 PM,neutral,0.4696896970272064,non_irony,0.7387592196464539,Ambiguous tone — sarcastic or humorous uncertainty.
they even have bellies,1,0,07/10/2022 07:36:43 PM,neutral,0.5891122817993164,irony,0.7380185127258301,Ambiguous or uncertain expression — may need manual review.
"After many years, my wife also discovered that I had a body.",21,2,07/11/2022 03:39:25 AM,neutral,0.4419289231300354,irony,0.7344860434532166,Ambiguous tone — sarcastic or humorous uncertainty.
They're placed strategically around the island to scare invaders most likely and over the years was buried when the volcano ( Mt. Terevaka) explodes.,5,2,07/10/2022 02:05:05 PM,criticizes the fake news,0.4436324536800384,non_irony,0.7312548756599426,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
The tan lines are just like me when I take my shirt off.,3,0,07/10/2022 12:17:23 AM,neutral,0.4080797731876373,irony,0.716300368309021,Ambiguous tone — sarcastic or humorous uncertainty.
it's PRITY obvious they had bodies common sence said dig,0,0,07/11/2022 07:00:33 PM,believes the fake news,0.5721079707145691,non_irony,0.7075534462928772,Ambiguous or uncertain expression — may need manual review.
