Content,ReactionsCount,SubCommentsCount,CommentAt,stance,confidence,sarcasm_label,sarcasm_score,explanation
https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/480783555_648001564355588_6015136552614079662_n.jpg?stp=dst-jpg_p173x172_tt6&_nc_cat=110&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=MX_PqNc55noQ7kNvwEoMosf&_nc_oc=AdnmkOmtCupDZlIFYXeX6NodHvXKsqJ8MCpyN_xHFMuTA0_MMUSWtzbWHlgsQVmlneU&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=jOpqwH6ytC7Q3rqNpVwHuw&oh=00_AfiXuINvf69QKhuY2F2a4BKjSopNpgeFnDrNjtaS7h98Gw&oe=6913D842,10,0,09/22/2024 06:11:56 PM,criticizes the fake news,0.3641369938850403,non_irony,0.9594215154647827,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"Homo sapiens spreading from africa: yes (I think?)
People putting feathers on their heads as evidence of a homogenous culture spanning 130 millennia.... Probably not",7,0,09/22/2024 06:11:59 PM,believes the fake news,0.5247378945350647,irony,0.5855420827865601,Likely critical or skeptical language.
"The credit that goes to Europeans and their caravels is not that they crossed over to the Americas first, but that they did so over water, traversing the distances involved at temperate latitudes.",6,0,09/22/2024 06:12:12 PM,neutral,0.5793578028678894,non_irony,0.7026458382606506,Likely critical or skeptical language.
How? This claim has a very Mormonesque feel to it.,3,3,09/22/2024 06:14:12 PM,neutral,0.5775692462921143,non_irony,0.8752545714378357,Sarcastic questioning — likely expressing doubt or disbelief.
"I thought Zucc was having one of his days for a second there

https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/499074877_9509476382491829_2310603545988462652_n.jpg?stp=dst-jpg_p64x64_tt6&_nc_cat=108&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=K4KxRO17_c8Q7kNvwHwxqvo&_nc_oc=Adl3xqG97139u7xAAsTWNCVRU51-7EW2lzwgFgGgUn_rvXgKi5R6OqK75QhOJmTlpXs&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=pa8oWrzsxNzkhroEDyL66Q&oh=00_AfhG_cVDE2nL_gPwHGA6r1QtVbnLFcQGhq8lOgJcMzDj3g&oe=6913D966",2,0,09/22/2024 06:14:31 PM,believes the fake news,0.479451835155487,non_irony,0.9595063328742981,Possible ironic endorsement — sarcasm misinterpreted as belief.
"Seems to me their argument is that the original natives of North and South America as a distinct genetic group left Africa 130,000 years ago and traveled as a distinct group through Asia, across the Bering land bridge, and down to the tip of South America by 13,000 years ago. 

As opposed to the idea that African humans left Africa 130,000 years ago, spread across Asia, adapting and differentiating genetically along the way, until reaching the America's ~20,000 years ago and reaching the tip of South America by 13,000 years ago.",10,1,09/22/2024 06:15:44 PM,criticizes the fake news,0.5610641837120056,irony,0.5065650343894958,Likely critical or skeptical language.
"I submitted this same meme a month or two ago, and it got rejected. 🤨

I understand why some submissions get rejected, but otherwise, I don't understand what secret ingredient my submissions are missing that causes them to get turned away again and again",2,1,09/22/2024 06:16:20 PM,criticizes the fake news,0.4816866517066955,non_irony,0.9212731122970581,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Do giants count a human species?  Maybe that is why the Smithsonian hunts them down.,6,0,09/22/2024 06:17:05 PM,criticizes the fake news,0.4363709092140198,irony,0.8663148283958435,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Egyptians are a species or something,0,0,09/22/2024 06:18:09 PM,neutral,0.3601215779781341,irony,0.5444247126579285,Ambiguous or uncertain expression — may need manual review.
The Genome Project  traced all across the World and came to the Bushmen of the Calahari as the first hunter gatherers and the representatives of the fist humans.,2,0,09/22/2024 06:18:27 PM,neutral,0.4589535295963287,irony,0.8095159530639648,Ambiguous tone — sarcastic or humorous uncertainty.
People like feathers?,0,0,09/22/2024 06:18:50 PM,neutral,0.4963868856430053,irony,0.7199081778526306,Ambiguous tone — sarcastic or humorous uncertainty.
First human species? How many species of human are there? I thought Homo Sapiens was one species.,0,0,09/22/2024 06:18:51 PM,neutral,0.4370881617069244,non_irony,0.814157247543335,Ambiguous tone — sarcastic or humorous uncertainty.
"I think it's weird to say ""first human species"" when we're all the same species. 

150 years ago there was a huge movement to try and ""prove"" that humanity originated in Europe or Asia because there was this fascination with being the ""first"" or whatever, like that was a superior thing to be. 

A lot of today seems to want to swing in the other direction. 

I don't understand any of it, the alpha and beta builds are always the worst.",7,0,09/22/2024 06:19:25 PM,criticizes the fake news,0.4543423056602478,irony,0.8016578555107117,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Atlantean Hats. Macaroni,1,0,09/22/2024 06:19:54 PM,neutral,0.5274314284324646,non_irony,0.5376670956611633,Ambiguous or uncertain expression — may need manual review.
....bruh same species lol,1,0,09/22/2024 06:21:12 PM,neutral,0.4950151741504669,non_irony,0.7628200054168701,Ambiguous tone — sarcastic or humorous uncertainty.
This is a bot t-shirt selling page mostly out of Vietnam.,1,0,09/22/2024 06:21:12 PM,criticizes the fake news,0.4295391738414764,irony,0.632474422454834,Ambiguous or uncertain expression — may need manual review.
Egyptians are a different species??,3,0,09/22/2024 06:21:13 PM,believes the fake news,0.4877170622348785,non_irony,0.6440135836601257,Sarcastic questioning — likely expressing doubt or disbelief.
"They're trying to push back on white supremacy by pushing non-white supremacy.

Understandable, perhaps, but... regrettable.",8,2,09/22/2024 06:21:47 PM,criticizes the fake news,0.4195446074008941,irony,0.5423591136932373,Likely critical or skeptical language.
Dunkin’ on Europe for not liking big feathers,2,0,09/22/2024 06:22:43 PM,criticizes the fake news,0.4867465198040008,irony,0.8688188195228577,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
I didn't realize long hair and a feather was a genetic trait,1,0,09/22/2024 06:23:13 PM,criticizes the fake news,0.5254366993904114,irony,0.7747592329978943,Ambiguous or uncertain expression — may need manual review.
"That Australians are native American. - I don't see why ""modern european"" isn't the same race, according to this; there is no scientific definition of 'race' what comes to humans, so we can only follow what they mean by it.",1,0,09/22/2024 06:23:42 PM,believes the fake news,0.5518242716789246,non_irony,0.7497754693031311,Likely critical or skeptical language.
"Ok, but two are actual photos and one is at most, like what, 4000 years old? What does that have to do with 130k years?",1,0,09/22/2024 06:25:46 PM,criticizes the fake news,0.5492458939552307,non_irony,0.9536916613578796,Sarcastic questioning — likely expressing doubt or disbelief.
"Ah yes, the Eemian interglacial period, one remembers it well. Bit balmy, depending where you were at the time

https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/518334361_10172317525060089_7784794922351080607_n.jpg?stp=dst-jpg_p228x119_tt6&_nc_cat=108&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=jju99W5pBiEQ7kNvwHsmUSM&_nc_oc=Adnju65bmgDsq5lbzuNPLAllg_fQMkQh-s2Z7P2St-S34-LyNO8TVpcyB42auX7hQfU&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=j1FLUFXogr_mwF_8lpN3rQ&oh=00_Afg81Rd3h1I2xdB4jr98kWfXxJB4e4ae_Tb7x4FxdthoFw&oe=69140B91",0,0,09/22/2024 06:29:41 PM,neutral,0.3715510368347168,non_irony,0.949081301689148,Ambiguous tone — sarcastic or humorous uncertainty.
"Ooo, I stay out of this one completely.

I've heard so many conflicting reports on where the oldest archeological evidence of humans in the Americas, that I have just given up on the whole conversation.

  I'm sure more than half the reports ive read are fraudulent, and the textbooks from when I Was a child, argue with the textbooks I see being used in Universities today, so I'm just noping out of the whole thing. 

I'll leave it to the archeologists to argue over. And the conspiracy nuts to flame war over. I'm not touching it.",1,0,09/22/2024 06:29:43 PM,criticizes the fake news,0.4252729117870331,non_irony,0.6640580296516418,Likely critical or skeptical language.
That egypt was a globe spanning civilization with ties to every culture in the world.,1,0,09/22/2024 06:29:43 PM,criticizes the fake news,0.5848721861839294,irony,0.7980824708938599,Ambiguous or uncertain expression — may need manual review.
This is a possibility but the numbers change frequently.,0,0,09/22/2024 06:29:53 PM,neutral,0.5419198274612427,non_irony,0.9213443398475647,Ambiguous or uncertain expression — may need manual review.
Africans were also the only human species. So. There’s that. Although in their migration a lot changed. I’m not sure what they’re on about with “red indian.”,1,0,09/22/2024 06:31:47 PM,neutral,0.3975114524364471,non_irony,0.809689462184906,Ambiguous tone — sarcastic or humorous uncertainty.
"Oh so NOW it's human species?

Glad we're on the same wavelength, at least.",1,0,09/22/2024 06:31:57 PM,believes the fake news,0.381021499633789,irony,0.8919164538383484,Possible ironic endorsement — sarcasm misinterpreted as belief.
‘Red’ Indian????,0,0,09/22/2024 06:33:16 PM,believes the fake news,0.4025336503982544,non_irony,0.6323904991149902,Sarcastic questioning — likely expressing doubt or disbelief.
"It's inherently racist conspiracy theories wrapped up in a palatable manner to most people with poor understanding of historical fact, and unfortunate people think they've discovered some new way to think about history when in fact we can point to the origin of that theory and how white supremacists trying to sell eugenics started the rumor. In short, this shit is designed to get gullible people on board with ethnic cleansing. Thank you for coming to my TED talk.",1,0,09/22/2024 06:34:32 PM,criticizes the fake news,0.528869092464447,irony,0.8019824624061584,Ambiguous or uncertain expression — may need manual review.
"They're trying to say that they are nuts, but being cagey about it.",0,0,09/22/2024 06:36:11 PM,criticizes the fake news,0.5614539384841919,irony,0.773097038269043,Ambiguous or uncertain expression — may need manual review.
"Human species? Yankee Doodle? Egyptians first than B people? Tauriel? She's not even canon in The Hobbit

https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/3839275693571592847?url=https%3A%2F%2Fmedia1.giphy.com%2Fmedia%2FR0n4xLMJdV2gM%2Fgiphy.gif%3Fcid%3D999aceac7t62nw1rdajoqylv7ftd1u1in9101mi3bamkmlyl%26ep%3Dv1_gifs_search%26rid%3Dgiphy.gif%26ct%3Dg&fb_obo=1&utld=giphy.com&stp=dst-emg0_q75_s245x280_tt6&_nc_gid=pSzR9ncNc6WGf5uPmRiXFQ&_nc_oc=AdmU2P0aMwdqQuDsCE5c98C26miQTx0WvIsDwGpY9DnUliYMzS3dgwOoNQsIfkFBgMs&ccb=13-1&oh=06_Q3-4AUoW4dtaCIWelEvq1uTCBwEGTGdOfTrv-tx3lopyjHuf&oe=690FEC4C&_nc_sid=c97757",4,2,09/22/2024 06:36:31 PM,believes the fake news,0.5647119283676147,non_irony,0.9495931267738342,Sarcastic questioning — likely expressing doubt or disbelief.
'Red Indian' in the sense being used *in present times - large flag of the scarlet persuasion.,1,0,09/22/2024 06:37:07 PM,neutral,0.4234883785247803,irony,0.5008916854858398,Ambiguous or uncertain expression — may need manual review.
"OMG guys! You are not going to believe this…

https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/518962438_10171804994705150_1048001773958231257_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=bxSNCi_2Q4gQ7kNvwEO0Gpe&_nc_oc=Admcx0Sm8hwfGDhi302C6yqrAQ1tWkwx7OVcDm5iCaUOHINSSOPslIHhImBxE4vDOOY&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=pSzR9ncNc6WGf5uPmRiXFQ&oh=00_AfgkRcnadogGkbZLk1os6Ln1o3bpTsH4KD_Q_8HUf4x4Pg&oe=69140AD3",8,0,09/22/2024 06:39:09 PM,believes the fake news,0.4722732007503509,non_irony,0.9578817486763,Possible ironic endorsement — sarcasm misinterpreted as belief.
"Ooph! The comments on the original post. 🤦‍♀️

https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/510605896_10237456445366772_4717754082349100558_n.jpg?stp=dst-jpg_p173x172_tt6&_nc_cat=106&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=-li30OvGgJsQ7kNvwEz9wPx&_nc_oc=AdnD7pyzRpICRgPw1ONgtLtf4GSb4MeUbVHQv54XpOeQSazMMWaE3lMnkngg9u-wU6c&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=pSzR9ncNc6WGf5uPmRiXFQ&oh=00_Afiq6JZRMDs57T_3OJYLTuBwL0WHluNpAzIbD8jrx3pl2w&oe=6913D71F",4,1,09/22/2024 06:39:14 PM,criticizes the fake news,0.4483138024806976,non_irony,0.9481745958328247,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
I think they think the large feather is part of the anatomy?,0,0,09/22/2024 06:40:56 PM,believes the fake news,0.4619086384773254,non_irony,0.6082674860954285,Sarcastic questioning — likely expressing doubt or disbelief.
No? The first human species to do that would be erectus and not sapiens.,1,0,09/22/2024 06:41:50 PM,neutral,0.5577070116996765,non_irony,0.7577921152114868,Sarcastic questioning — likely expressing doubt or disbelief.
Yes afrocentrism is dumb but lets not act as though eurocentrism is not a huge widely believed idea still to this day i mean you look like a fool for thinkong as much because eurocentrism is not only older than afrocentrism but its STILL believed by a fuck ton of people,0,3,09/22/2024 06:42:57 PM,believes the fake news,0.3977214097976684,non_irony,0.5828052759170532,Likely critical or skeptical language.
https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/518100644_10163216118846812_2772990950922955592_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=103&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=H67jllM4UfcQ7kNvwHSt_mQ&_nc_oc=AdkH7UJNIAiSNctP2Her4VNAe53a54jD8abLEdQdRzKtOHylnUb4NxyraBmWYwzIq4s&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=pSzR9ncNc6WGf5uPmRiXFQ&oh=00_Afik9FyrB0RZ5x__TSdxLGLjy_vQUJsY6OITWijH_6wuBQ&oe=6913E546,2,0,09/22/2024 06:43:20 PM,neutral,0.3749526441097259,non_irony,0.9576027989387512,Ambiguous tone — sarcastic or humorous uncertainty.
The human genome project has made it entirely clear that we are all related to one small group who migrated out of Africa at one time.,1,0,09/22/2024 06:43:20 PM,neutral,0.4368501007556915,irony,0.8347894549369812,Ambiguous tone — sarcastic or humorous uncertainty.
"There is a racist branch of Afro-centrism - sometimes influenced by the Nation of Islam - that black people and white people are a different species and that black people are superior. 

Some will pseudoscience biological evolution to claim that black Africans are the original human species and that other humans are less perfect mutations away from the original perfection. 

There is also the thing Afro-centrist historical revisionism that black Africans are basically behind all or most of the world's cultures, that Eqyptian monarchs such as Ramses and Nefertiti were black African (not just the Nubian dynasty), that the Americas were settled by black Africans, and so on.",32,7,09/22/2024 06:43:31 PM,criticizes the fake news,0.4745078980922699,irony,0.8769110441207886,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"""Red Indian""? 
Are we suddenly in a drawing room in the 1850s? Are Throckmorton and Æthelred holding their cigars away from a brand new, recently updated map of the world so they don't burn it while they speculate the best route for a Northwest Passage?",5,0,09/22/2024 06:43:38 PM,criticizes the fake news,0.4685223996639251,irony,0.5218254923820496,Likely critical or skeptical language.
"Feathers I think. Because heaven knows, birds were not about to just fly around the whole world. SOMEBODY must have transported them, lol.",2,1,09/22/2024 06:43:46 PM,criticizes the fake news,0.3825212121009826,non_irony,0.8586158156394958,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/1724663457131767875?url=https%3A%2F%2Fmedia2.giphy.com%2Fmedia%2FsGBKoZuQtWQEEgSvJm%2Fgiphy.gif%3Fcid%3D999aceacr4j4zk4rgtl3axwdoro3w43hpazjhltx6tb3etkx%26ep%3Dv1_gifs_search%26rid%3Dgiphy.gif%26ct%3Dg&fb_obo=1&utld=giphy.com&stp=dst-emg0_q75_s396x396_tt6&_nc_gid=rk6Tvqj8dmDZO1NePKZihQ&_nc_oc=AdkmXbHC0YFOW8wlGuwbUKltvoCCtW8qZ8mokug7yyDADRw1X_LHvRASDaBcLmVmzxI&ccb=13-1&oh=06_Q3-4AeQ2ooQDKn279Wo6OJvD-OBa4TWATncIvVxBAVc2z_ck&oe=69100714&_nc_sid=c97757,1,0,09/22/2024 06:44:54 PM,neutral,0.3973149955272674,non_irony,0.959047257900238,Ambiguous tone — sarcastic or humorous uncertainty.
"In my understanding, the Proselenos/Proselinians (ancient Arcadian’s) were the 1st. They were here before the moon. The moon was purposely put here. There were times recorded in ancient scrolls of the times before the moon even was.",2,0,09/22/2024 06:44:55 PM,neutral,0.4379144310951233,non_irony,0.7275481820106506,Ambiguous tone — sarcastic or humorous uncertainty.
"this is right but has a really ""wrong"" kinda vibe",1,0,09/22/2024 06:45:30 PM,neutral,0.4110603630542755,non_irony,0.7854297161102295,Ambiguous tone — sarcastic or humorous uncertainty.
Species??? 🚩,1,0,09/22/2024 06:45:48 PM,believes the fake news,0.4236513376235962,non_irony,0.7925195097923279,Possible ironic endorsement — sarcasm misinterpreted as belief.
No entiendo. Hay muchos europeos “con pluma’ también.,1,0,09/22/2024 06:46:19 PM,neutral,0.5383015275001526,non_irony,0.8674774169921875,Likely critical or skeptical language.
"It's just some form of blithering virtue signaling. It cool to hate on Europeans in some circles, and glorify the rest of human history as some sort of Noble Savage Paradise, in direct contradiction to the actual historical record.",6,6,09/22/2024 06:48:20 PM,criticizes the fake news,0.4928834736347198,irony,0.7870240807533264,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Well not Europeans as in Neanderthals,2,0,09/22/2024 06:48:51 PM,neutral,0.3929629921913147,non_irony,0.5292003154754639,Likely critical or skeptical language.
"Yes our species evolved in Africa. But that's all living humans. And if we're talking about which people made it to America, that's obviously Asians",0,0,09/22/2024 06:49:54 PM,neutral,0.5011124610900879,non_irony,0.5602337718009949,Ambiguous or uncertain expression — may need manual review.
"Using the word species means you're knowledgeable, so",1,0,09/22/2024 06:52:07 PM,neutral,0.5250232219696045,irony,0.8098124265670776,Likely critical or skeptical language.
The only people to stick feathers in their hair?,2,0,09/22/2024 06:52:32 PM,criticizes the fake news,0.519628643989563,irony,0.5377983450889587,Ambiguous or uncertain expression — may need manual review.
"This is based on the black colonization myth. It's a black supremacist argument that states that black people or people of Sub-Saharan African descent colonized much of the world and became Native Americans. It implies that native peoples, among others, aren't the original inhabitants of the Americas, nor the original peoples of Asia, but blacks were the ones who colonized everything and they were killed in a massive genocide by native groups and whites. Bunch of nonsense. The most pathetic part though is that Facebook allows groups and pages to post this all the time and I know because Facebook keeps showing me this stuff due to their algorithms.",39,17,09/22/2024 06:53:44 PM,believes the fake news,0.5418229699134827,non_irony,0.6720688939094543,Likely critical or skeptical language.
"They're trying to say, ""It's not the modern Europeans that discovered America and Australia,  it's the Red Indians"". Red Indian is a term that is used in Indian Subcontinet to refer to modern day Native Americans. There's some truth the argument..in general any fringe area bases it's absurd theory on some truth.",0,2,09/22/2024 06:54:08 PM,neutral,0.4274213314056396,irony,0.5748029947280884,Likely critical or skeptical language.
https://scontent-fco2-1.xx.fbcdn.net/v/t15.5256-10/460703750_858465649723020_6840672791014823956_n.jpg?stp=dst-jpg_p75x225_tt6&_nc_cat=111&ccb=1-7&_nc_sid=a6c039&_nc_ohc=VLZBoH7qk1QQ7kNvwEM0FE2&_nc_oc=AdmN_irdQiFtNEImgRlGW8k5YsJmMvWK2jfnTVIsry1F0_hOPylYiZwznHjNri2fddA&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=1Ki9XbSz-4gJ5W1XsNQ-Gg&oh=00_Afjf5N7DG7y1yAUd3mt0q-5r2UBhUkp24Yfknasn0hqwHQ&oe=6914028F,0,0,09/22/2024 06:58:21 PM,criticizes the fake news,0.396144688129425,non_irony,0.9593461155891418,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
I think they are trying to say sapiens is the first homo species to reach all continents but Antarctica,1,0,09/22/2024 06:58:45 PM,criticizes the fake news,0.4699873328208923,irony,0.627194344997406,Ambiguous or uncertain expression — may need manual review.
https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/516853328_10163665613029515_802497642788663272_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=qW_xCdYPJLQQ7kNvwHels9H&_nc_oc=AdklSJQcf6drzSeIntKrsWSINGyOZyBYaeIZtGMCa9AdQelTY6Qj4Dd5PrZiwjLLMGk&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=1Ki9XbSz-4gJ5W1XsNQ-Gg&oh=00_AfhlNvu_7BoAGRsQW7ehFNq5RO7Sb4Xspy_e4y8Qe4_NgQ&oe=6913E59C,4,0,09/22/2024 06:58:59 PM,criticizes the fake news,0.37178435921669,non_irony,0.9565817713737488,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
I’m so glad we have Facebook posts from random strangers to educated us about history… 🤡,0,0,09/22/2024 07:02:53 PM,criticizes the fake news,0.4772562384605407,irony,0.9351961016654968,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"If you can, maybe switch it to a screenshot. Embed shares increase a post's EdgeRank.

https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/517398883_10161798257067809_1408081568105751874_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=na-b3NoMfFgQ7kNvwGm0yzm&_nc_oc=AdnZ038JpubDs5NOPqE5DFWGd6Ga7ceDY12H-ZZe4-Qxd1ojZusDmdEsh2bs7F6YwEc&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=1Ki9XbSz-4gJ5W1XsNQ-Gg&oh=00_AfiJVerU-hbvO-d52AtT5FetxtjpTYvM7wGzkYI24D7iUw&oe=6913EDBF",0,0,09/22/2024 07:03:22 PM,believes the fake news,0.368141770362854,non_irony,0.955057680606842,Possible ironic endorsement — sarcasm misinterpreted as belief.
"I were the first human species to reach out my whole mom last century ago.
And Not modern European.

https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/518001772_10163675241981060_1631379006323990161_n.jpg?stp=dst-jpg_p75x225_tt6&_nc_cat=111&ccb=1-7&_nc_sid=bd9a62&_nc_ohc=vIVAMfbmoeIQ7kNvwFZ_3BE&_nc_oc=Adndl91AwPj3lH0EWIAadDC39u_Y9jg8saS0PQY4x4bfCqHrHsOgr2YuqaGjVBzcBkM&_nc_zt=23&_nc_ht=scontent-fco2-1.xx&_nc_gid=1Ki9XbSz-4gJ5W1XsNQ-Gg&oh=00_AfghzjX18cpvS5jAv84drE7ZjQ5P_hOnpDgevonF9Bx2xA&oe=69140C2A",1,0,09/22/2024 07:04:22 PM,believes the fake news,0.4026186466217041,non_irony,0.949752151966095,Possible ironic endorsement — sarcasm misinterpreted as belief.
Seems like they dont like Lucy :(,0,0,09/22/2024 07:04:43 PM,criticizes the fake news,0.592967689037323,non_irony,0.7450773119926453,Ambiguous or uncertain expression — may need manual review.
"Now its 130000???
Oof",0,0,09/22/2024 07:06:48 PM,believes the fake news,0.4588293731212616,non_irony,0.6923296451568604,Sarcastic questioning — likely expressing doubt or disbelief.
People who use any sort of feather as head decorations are the same people?,3,0,09/22/2024 07:07:04 PM,criticizes the fake news,0.4963549971580505,irony,0.5800061225891113,Ambiguous or uncertain expression — may need manual review.
There is just one human species.  This seems to be racist rage bait.  Shame on the OP.,1,0,09/22/2024 07:09:47 PM,believes the fake news,0.4689088761806488,irony,0.8983370065689087,Possible ironic endorsement — sarcasm misinterpreted as belief.
