Content,ReactionsCount,SubCommentsCount,CommentAt,stance,confidence,sarcasm_label,sarcasm_score,explanation
"Incredible.  Would love to see this place and many other unexplained wonders, some day.",0,0,03/10/2023 06:30:45 PM,neutral,0.4677061736583709,irony,0.6636477112770081,Ambiguous or uncertain expression — may need manual review.
"To everyone that’s interested in Easter island, read books written by Dr John Loret. He was a friend of mine who passed away maybe 10 years ago. I think he was one of the worlds experts on Easter island. ￼",0,0,03/13/2023 12:54:59 AM,neutral,0.4952412843704223,non_irony,0.8676719069480896,Ambiguous tone — sarcastic or humorous uncertainty.
Good lord.....!!!,0,0,03/09/2023 10:28:31 PM,criticizes the fake news,0.523462176322937,irony,0.5389984846115112,Ambiguous or uncertain expression — may need manual review.
"Eu sempre pesei isso
Demoraram muito pra escavarem e descobrirem

https://scontent.fnap3-2.fna.fbcdn.net/v/t39.1997-6/330811743_1398609210978148_6488027312609750130_n.webp?stp=dst-webp_tf0-1&_nc_cat=110&ccb=1-7&_nc_sid=72b077&_nc_ohc=4EDkpsqxT8wQ7kNvgE6ZUgu&_nc_zt=26&_nc_ht=scontent.fnap3-2.fna&_nc_gid=A2TeKuugcqZMi4t5Bi6nLqr&oh=00_AYB5Tdw0Ng6halUdqzycHy4QiFgDI7xKAn-ofKhaW9G62w&oe=67A00EAA",0,0,03/10/2023 01:55:12 AM,believes the fake news,0.4873168170452118,non_irony,0.958352267742157,Possible ironic endorsement — sarcasm misinterpreted as belief.
"Gente isso não é uma descoberta rescente, a arqueologia descobriu isso a Anos, não seria um trabalho muito inteligente ver as estatuas e não ter escavado em volta.",0,0,03/10/2023 01:34:48 PM,criticizes the fake news,0.5293060541152954,non_irony,0.849814236164093,Likely critical or skeptical language.
I didn't know that!,0,0,03/10/2023 09:25:50 AM,criticizes the fake news,0.4936553239822387,non_irony,0.5472992062568665,Likely critical or skeptical language.
and it was discovered just now... How come it was not known until now.... how strange,0,0,03/10/2023 03:52:00 AM,criticizes the fake news,0.5559599995613098,non_irony,0.6007114052772522,Likely critical or skeptical language.
"Absolutely beautiful !    Gotta love the history of our planet. !
Please don’t let the IDIOTS near it that have destroyed the American history in the form of removal or total destruction.  ——-All without ACCOUNTABILITY.",0,0,03/10/2023 02:46:23 PM,believes the fake news,0.4956728816032409,irony,0.8060161471366882,Possible ironic endorsement — sarcasm misinterpreted as belief.
I just want to know how they were able to make these an so many that size . Amazing,0,0,03/10/2023 04:18:27 PM,criticizes the fake news,0.4459965229034424,non_irony,0.563434362411499,Likely critical or skeptical language.
"If you see these, go see the Tera Cotta Warriors.  Literally thousands of them, and not one is a duplicate.  All different down to finger nails and shoes.  Circa 210 BC.  Horses, chariots, warriors, cooks archers etc.",1,1,03/10/2023 02:14:33 AM,criticizes the fake news,0.3942687511444092,irony,0.5446034669876099,Likely critical or skeptical language.
"Were once above ground, tectonic movement/ volcanic activity buried them???",0,0,03/10/2023 12:29:44 AM,criticizes the fake news,0.5011496543884277,non_irony,0.908004105091095,Sarcastic questioning — likely expressing doubt or disbelief.
"É, somos muito mais antigos por esta Terra!!!",0,0,03/10/2023 09:33:06 PM,criticizes the fake news,0.4201757907867431,non_irony,0.5608745217323303,Ambiguous or uncertain expression — may need manual review.
All those ladies still smiling and know how cold they just made him and gents are loving how quickly they dug him out and how work hard the women worked🤣🤣,0,0,03/10/2023 03:01:40 PM,criticizes the fake news,0.5903292298316956,irony,0.8835437297821045,Sarcastic tone reinforced by emoji.
A lifelong fascination. Great shot. 🎶❤️🎶,0,0,03/10/2023 08:45:40 PM,neutral,0.5810362100601196,non_irony,0.713290810585022,Ambiguous or uncertain expression — may need manual review.
"Amazing! Thank you for sharing, son. ❤️",0,0,03/10/2023 01:25:58 AM,criticizes the fake news,0.5684692859649658,non_irony,0.6481788754463196,Ambiguous or uncertain expression — may need manual review.
"I often wonder if they have always been buried and once used to sit on the surface, and were buried over time ???  ￼",0,0,03/11/2023 08:30:40 AM,neutral,0.5486888885498047,non_irony,0.6587895154953003,Sarcastic questioning — likely expressing doubt or disbelief.
Thor Heyerdal.Found that out in the 40s',1,0,03/09/2023 01:14:10 PM,neutral,0.502223789691925,non_irony,0.6661730408668518,Ambiguous or uncertain expression — may need manual review.
"I think the all-time most famous stones were ￼Mick, Keith, Charlie, and Ronnie.",1,0,03/13/2023 06:10:06 AM,neutral,0.4105265140533447,non_irony,0.7525668144226074,Ambiguous tone — sarcastic or humorous uncertainty.
Gobekli Tepe was intentionally buried. The bodies of these Easter Island masterpieces were undoubtedly intentionally buried also. The burial certainly preserved their art work.,0,0,03/10/2023 05:42:01 PM,criticizes the fake news,0.4368579387664795,non_irony,0.7936147451400757,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Are those bat-mitten rackets tucked into the back of his belt ??  ; - ),1,0,03/10/2023 02:12:27 AM,criticizes the fake news,0.5718925595283508,irony,0.7507726550102234,Sarcastic questioning — likely expressing doubt or disbelief.
But it’s a special place.  Why couldn’t that have just left it alone,0,0,03/09/2023 07:25:08 PM,criticizes the fake news,0.420253187417984,irony,0.5976505875587463,Ambiguous or uncertain expression — may need manual review.
Je Suis MCO LA TINTING OZONE ALLUMÉ LA LUMIÈRE LUXUEUSEMENT POUR MOI DRISSA MAINTENANT 13-SUIS-MOI 🤩🤩🤩🤩🤩🤩🤩,0,0,03/13/2023 01:49:15 PM,neutral,0.488806664943695,non_irony,0.8983545899391174,Ambiguous tone — sarcastic or humorous uncertainty.
"Hard to believe it took so long to see the rest of the statues, esp with all the laser technology",0,0,03/10/2023 02:54:57 AM,neutral,0.452573299407959,irony,0.6321586966514587,Likely critical or skeptical language.
"Hello, I'm from Chile.  The island is called RAPA NUI now.",0,0,03/15/2023 03:15:44 AM,neutral,0.5891707539558411,irony,0.8393523097038269,Likely critical or skeptical language.
Super pic. Amazing pic. Nice wee thong on him and two tennis rackets tucked in. 😂,1,0,03/09/2023 10:35:51 PM,neutral,0.4301950633525848,non_irony,0.6762593984603882,Sarcastic tone reinforced by emoji.
That IS amazing!,0,0,03/09/2023 03:02:10 PM,criticizes the fake news,0.5629645586013794,irony,0.7608503699302673,Ambiguous or uncertain expression — may need manual review.
"What else could there be??maybe by digging a little deeper they could find something else like tombs or if they can get an actual age of the statue's and calculate how much dirt has covered them, because if you remove the dirt you would also need to remove some of the water,then project a line of view from the statue's to see what there looking at,could be a giant chess board ???",0,1,03/10/2023 07:12:48 AM,criticizes the fake news,0.5047776699066162,non_irony,0.9677169322967529,Sarcastic questioning — likely expressing doubt or disbelief.
"It suggests that the people of the area at time were large and intelligent.

https://external.fnap3-1.fna.fbcdn.net/emg1/v/t13/14745190789980440298?url=https%3A%2F%2Fmedia.tenor.co%2FOVXf5baMK3QAAAAC%2Fsupervivencia-al-desnudo-fernanda-perez.gif%3Ft%3DAAX2f2HHhFsKviJFsAnJ1Q%26c%3DVjFfZmFjZWJvb2s%26itemid%3D25758860&fb_obo=1&utld=tenor.co&stp=dst-jpg_flffffff_q75_s792x792_tt6&ccb=13-1&oh=06_Q399h3G-uoAQh0BOxqB8vCnjnDP4xhRMgujBs-i_0guNyMA&oe=679C1ED9&_nc_sid=867500",0,0,03/09/2023 11:49:42 PM,believes the fake news,0.4014501571655273,non_irony,0.9479816555976868,Possible ironic endorsement — sarcasm misinterpreted as belief.
This guy was a barber he's got a pair of scissors   stuck in his belt,0,0,03/10/2023 10:29:38 AM,neutral,0.5052824020385742,non_irony,0.5376942753791809,Ambiguous or uncertain expression — may need manual review.
So amazing the creative of mankind god bless 🙏🙏🙏,0,0,03/09/2023 08:34:05 PM,neutral,0.5925634503364563,non_irony,0.8294851183891296,Ambiguous or uncertain expression — may need manual review.
Extraordinary discovering can anybody decipher the raining on the back great work thank you,0,0,03/10/2023 10:31:53 PM,criticizes the fake news,0.4726184904575348,irony,0.9375050663948059,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Eu sempre achei que tivesse não sei como más sabia.,0,0,03/10/2023 07:35:50 PM,neutral,0.4480380713939667,non_irony,0.746773898601532,Ambiguous tone — sarcastic or humorous uncertainty.
"Les hieroglyphes gravés sur leur dos praaient enfin devoiler leurs secrets. Alors specialistes et savants de tous bords,qui assuraient que ces statues n'etaient que des tetes...Il en est de ces gens ce qu'ils sont encore aujourd'hui des commentateurs de teles ,des savants es-covid ,des conseillés politiques.",0,0,03/11/2023 10:23:38 AM,believes the fake news,0.5040342807769775,non_irony,0.8712996244430542,Ambiguous or uncertain expression — may need manual review.
I believe we already knew that.  Many pics of the bodies just saying.  However awesome what y'all are doing.,0,0,03/10/2023 08:22:47 AM,believes the fake news,0.4057289063930511,irony,0.9415223002433777,Possible ironic endorsement — sarcasm misinterpreted as belief.
Little did we know. I am happy permeation was given to excavate these statues.,0,0,03/10/2023 07:33:28 PM,criticizes the fake news,0.4387993216514587,non_irony,0.5071941018104553,Likely critical or skeptical language.
"This knowledge is FAR from recent, it has been known for at least 70 years, I have photos of this dating back to the1950’s. Have we b come so dumbed down that nothing is taught any more!",0,0,03/10/2023 03:34:32 AM,criticizes the fake news,0.4614420533180237,non_irony,0.847274899482727,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Wow! If a person mind never wondered who would have ever known. The mind is an an amazing place don’t waste it 😊,0,0,03/10/2023 02:15:29 AM,criticizes the fake news,0.4333533942699432,non_irony,0.9318175315856934,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"Judging by the line between above and beneath the soil, I would guess they were deliberately buried. Mystery !",0,0,03/10/2023 09:45:59 AM,criticizes the fake news,0.4662472605705261,non_irony,0.7309247851371765,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"These figures were actually standing closer to the grade, 1000's of years earlier the sea level increased carrying billions of tons of sand and sediment,  these statues were buried by time, not Man.
farmer jim",7,4,03/09/2023 07:00:25 PM,criticizes the fake news,0.4445063471794128,irony,0.634211003780365,Likely critical or skeptical language.
FRED AND I WENT TO EASTER ISLAND 4-5 YRS AGO. THERE'S ONLY ONE PLANE IN AND OUT EACH DAY!! IT WAS WONDERFUL! THEY HAD SIGNS AROUND TELLING YOU WHERE TO GO IN CASE OF A TSUNAMI. ( LIKE ANY PLACE ON THAT ISLAND WOULD BE SAFE),1,2,03/09/2023 08:13:23 PM,criticizes the fake news,0.4412242472171783,non_irony,0.9043408632278442,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
These are amazing,0,0,03/10/2023 03:50:14 AM,criticizes the fake news,0.5384069085121155,irony,0.579174816608429,Ambiguous or uncertain expression — may need manual review.
I would imagine that these huge and heavy stone figures have been sinking into the soft ground on Easter island for thousands of years. I'm not sure how old these stone figures really are.,0,0,03/10/2023 02:08:26 AM,neutral,0.4696317613124847,non_irony,0.79726243019104,Ambiguous tone — sarcastic or humorous uncertainty.
It took long to figure out there was more to just a head. Yeah great job 👏 someone decided hey that’s dirt down some more,0,0,03/10/2023 04:04:23 AM,criticizes the fake news,0.5355947017669678,irony,0.8806715607643127,Ambiguous or uncertain expression — may need manual review.
Wahou ! Encore plus impressionnant que ce qu'on connaissait. Magnifique travail de ceux qui ont creusé pour découvrir que les têtes avaient un corps. Magnifique travail aussi du peuple qui a dressé ces belles statues,2,0,03/09/2023 12:19:08 PM,criticizes the fake news,0.5358152389526367,non_irony,0.7888951897621155,Ambiguous or uncertain expression — may need manual review.
That’s amazing !!!,0,0,03/10/2023 03:19:55 AM,criticizes the fake news,0.5623120665550232,irony,0.8654398322105408,Ambiguous or uncertain expression — may need manual review.
We visited Rapa Nui and had the pleasure of viewing hundreds of these Maoi. They are amazing and the local history is fantastic to hear about. A much different story than we have been told.,0,0,03/12/2023 04:04:30 PM,criticizes the fake news,0.4835094809532165,non_irony,0.867326021194458,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
What amazes me is the amount of dirt that has accumulated around them.,0,0,03/12/2023 02:11:44 PM,neutral,0.4445879161357879,irony,0.5706221461296082,Ambiguous or uncertain expression — may need manual review.
￼ Noah and the great flood. That’s h￼ow they were ￼ buried!,0,1,03/10/2023 12:03:51 PM,criticizes the fake news,0.3591178953647613,non_irony,0.73167884349823,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Still a mystery How this big structures were built and moved around.various examples of similar things in south Americas and other parts of the world...,0,0,03/10/2023 07:45:06 AM,neutral,0.5005992650985718,non_irony,0.6939294934272766,Ambiguous or uncertain expression — may need manual review.
As a teenager read Thor Heyerdahl books.  I knew they had bodies. Also red top knots.  To make the statues the Islanders chopped down all the trees to move the huge blocks of stone. Plus they killed each other.  Read his book Aku Aku.,0,0,03/09/2023 11:44:11 PM,criticizes the fake news,0.4446848034858703,irony,0.8192305564880371,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"I have been to Easter Island, a most amazing place.",0,0,03/10/2023 05:32:33 PM,neutral,0.4678563177585602,irony,0.7971268892288208,Ambiguous tone — sarcastic or humorous uncertainty.
Layers of soil dug is heaped over centuries. There could be more fossil remainders at the level where whole body of image stands.,0,0,03/10/2023 12:09:31 AM,neutral,0.5449786186218262,non_irony,0.8248388767242432,Ambiguous or uncertain expression — may need manual review.
"Wow, it just took 336 years to figure out? Looks like someone alone could have dug this hole in a few days.",0,0,03/11/2023 10:11:22 AM,criticizes the fake news,0.5612020492553711,irony,0.6716638803482056,Sarcastic questioning — likely expressing doubt or disbelief.
So why hadn’t the build up of soils continued to completely cover them? Seems they were covered to this point all at a single occurrence!,0,0,03/09/2023 05:51:46 PM,criticizes the fake news,0.5984185338020325,non_irony,0.8592002391815186,Sarcastic questioning — likely expressing doubt or disbelief.
So much under our feet and we have no idea..Amazing find..,0,0,03/10/2023 07:30:09 AM,neutral,0.469699889421463,irony,0.6767836213111877,Likely critical or skeptical language.
I always miss the Easter Inland and M.V.Regent Oat. I stayed there about 2 months in 1983.,0,0,03/09/2023 11:32:20 PM,neutral,0.5495491027832031,non_irony,0.9355880618095398,Ambiguous or uncertain expression — may need manual review.
Incredible! Who knew they carried a couple of tennis rackets in their waistbands? Or is that a giant pair of scissors?,0,0,03/10/2023 08:56:42 PM,criticizes the fake news,0.5697382688522339,non_irony,0.8367623090744019,Sarcastic questioning — likely expressing doubt or disbelief.
I thought this was obvious. Why would they do just a portion of the head when so many others were clearly full figures? I assumed they were buried over the years of island storms and moving sand.,0,0,03/10/2023 12:28:17 PM,criticizes the fake news,0.5328069925308228,non_irony,0.9273872375488281,Sarcastic questioning — likely expressing doubt or disbelief.
Looks like they have their pickleball paddles handy.,1,0,03/09/2023 11:39:10 PM,neutral,0.5326939225196838,irony,0.6465328335762024,Ambiguous or uncertain expression — may need manual review.
"Were they buried up to their necks, or did the island get covered with dirt somehow? Either way, it is still a mystery.",0,0,03/10/2023 03:05:11 AM,criticizes the fake news,0.4530002772808075,non_irony,0.9716452360153198,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Amazing it took anyone this long to figure this out.,0,0,03/14/2023 04:33:06 PM,criticizes the fake news,0.5671215057373047,irony,0.7927764058113098,Ambiguous or uncertain expression — may need manual review.
I have visited this island in 2011 on my around the world trip. Very interesting island,0,0,03/13/2023 09:18:34 PM,neutral,0.4182192087173462,non_irony,0.574589729309082,Ambiguous or uncertain expression — may need manual review.
Incredible and what an amazing find. Thank you!,0,0,03/10/2023 02:00:01 AM,neutral,0.4599281549453735,irony,0.724819004535675,Ambiguous tone — sarcastic or humorous uncertainty.
What sizes of shoes have they found?,2,0,03/10/2023 09:01:24 AM,criticizes the fake news,0.418866753578186,non_irony,0.9531311392784119,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
Interesting engraving on the back.  Never seen that in any of the books or tv shows.,0,0,03/10/2023 02:31:05 AM,criticizes the fake news,0.5056948065757751,irony,0.8251530528068542,Likely critical or skeptical language.
By the looks of the growth on it’s head… the statue appears to be lichen the situation.,2,0,03/09/2023 12:13:03 PM,neutral,0.3674844205379486,non_irony,0.8733248114585876,Ambiguous tone — sarcastic or humorous uncertainty.
When the customer in front at the store insists on paying for groceries with coins.,0,0,03/10/2023 07:02:44 PM,criticizes the fake news,0.3927854299545288,irony,0.7973199486732483,Likely sarcastic criticism — ironic disbelief or mockery of the fake news.
"Je ne comprends toujours pas comment elles sont arrivées là et comment elles ont été enterrées , a moins qu 'il y ait eu un tsunami qui a tout recouvert !😎",0,0,03/10/2023 10:23:29 PM,believes the fake news,0.4495539665222168,non_irony,0.6781257390975952,Ambiguous or uncertain expression — may need manual review.
I believe the statues to be much older that we are led to believe as shown by the amount of soil build up that half buried them . Perhaps part of the more ancient Lemuria,0,0,03/12/2023 10:55:23 AM,criticizes the fake news,0.5311182141304016,non_irony,0.5741678476333618,Ambiguous or uncertain expression — may need manual review.
Just proves there was a great flood. Possible explanation how they were covered when the waters settled.,7,2,03/09/2023 04:58:19 PM,criticizes the fake news,0.4464133977890014,non_irony,0.6602765917778015,Ambiguous or uncertain expression — may need manual review.
