Content,ReactionsCount,SubCommentsCount,CommentAt,stance,confidence
They're placed strategically around the island to scare invaders most likely and over the years was buried when the volcano ( Mt. Terevaka) explodes.,5,2,07/10/2022 02:05:05 PM,criticizes the fake news,0.44363245368003845
"Wow, that's terrific , now things will be looked at anew.",2,0,07/10/2022 06:24:09 AM,criticizes the fake news,0.42606332898139954
"Because of deforestation of the island, there aren’t trees to hold the topsoil, so the wind just blows it away and it accumulates downwind, burying the statues over time. There used to be groves of palm trees covering the island, but they were all cut down by the original human settlers.",18,4,07/09/2022 09:42:42 PM,criticizes the fake news,0.4484962522983551
"Incredible, but five years ago this was discovered. However, thanks to this FB post, I would not have known at all! Don't remember it being on the news?",4,4,07/10/2022 01:17:26 PM,criticizes the fake news,0.6104673147201538
I can only imagine the joy that came when they decided maybe there was more.  Fascinating!,3,0,07/11/2022 06:44:06 PM,criticizes the fake news,0.5540618300437927
That sure takes the “bury your head in the sand” to a new level!,3,0,07/10/2022 07:38:31 PM,believes the fake news,0.5026938319206238
Very interesting!! Awsome how they carved such huge figures with primative tools !! Pearl,0,0,07/11/2022 12:46:44 AM,neutral,0.5837433338165283
"I cut the grass for my grandma for years. I used to have to pick the push mower up over some 8” blocks, but after some time I could mow over them. That was over a 7-9yr span. Nature will bury things.",1,0,07/15/2022 01:41:24 AM,neutral,0.6140259504318237
"How do I volunteer to be a part of some dig that excavates these statues so we can see what kind of bodies they have? Apparently, they're all different! What a fun excavation that would be!",0,0,05/30/2023 05:26:47 AM,neutral,0.4207272529602051
"The lesson to humanity that these statues symbolise is frighting.  

The Contiki is a great book about Thor Hyerdals adventure/ experiment",2,0,07/15/2022 07:16:01 PM,believes the fake news,0.46191802620887756
We saw these bodies up close and personal. With 800+ of these on the Island it was amazing to say the least.,0,0,07/12/2022 04:47:42 PM,criticizes the fake news,0.45400574803352356
"If you look at the mtn behind these you can clearly see the upper portion had clasped,leading to my conclusion these statues weren't covered in earth til there was a  landslide an I also believe these statues were molded.",2,0,07/11/2022 03:47:01 AM,neutral,0.3519081473350525
Amazing!!!! What culture accomplished such a thing,1,0,07/11/2022 01:45:53 AM,criticizes the fake news,0.47754329442977905
It was so fabulous to be there,1,1,07/10/2022 03:27:50 AM,neutral,0.6594242453575134
"Without a body they can't live ! 😂🙏
Don't touch the secrets of the Ancient Civilisation ...",0,0,07/10/2022 08:00:55 PM,criticizes the fake news,0.4881451427936554
He has to work on his tan.,4,0,07/11/2022 04:50:46 AM,neutral,0.5381582379341125
Makes them all the more amazing,1,0,07/12/2022 01:43:44 AM,neutral,0.42648857831954956
It’s always amazing what gets buried over the years,0,0,07/11/2022 08:01:33 PM,neutral,0.4762849509716034
Oh that's amazingly wonderfull....well done to the Archeology team.,4,1,07/11/2022 06:29:00 AM,neutral,0.5151064991950989
"beautiful artifacts of ancient cultures, its amazing it could be related with the current NewZealand's Maori tribe culture",2,0,07/10/2022 12:13:26 AM,neutral,0.7337286472320557
I was ripped off!!! Only got half the statue! Chloe Macdonald Taryn Macdonald Cory Macdonald Jayde MacDonald Brody MacDonald Emm Stephens,4,0,07/14/2022 02:04:45 AM,criticizes the fake news,0.6486617922782898
This was an amazing place to visit and learn about its history!,1,2,07/12/2022 04:39:45 AM,neutral,0.7067411541938782
They look anatomically correct.,4,0,07/09/2022 09:33:35 PM,neutral,0.8098000884056091
The tan lines are just like me when I take my shirt off.,3,0,07/10/2022 12:17:23 AM,neutral,0.40807977318763733
This is so amazing. I  can't believe someone hasn't thought of digging down before? What a find.,2,0,07/13/2022 12:01:11 AM,criticizes the fake news,0.5253190994262695
could a natural disaster or volcano buried these statues and wiped the people out?,0,0,07/11/2022 06:06:30 PM,criticizes the fake news,0.6793078184127808
Never knew there was bodies!,1,0,07/10/2022 11:21:49 AM,criticizes the fake news,0.6928011178970337
"Very interesting. I read a book, “Aku Aku,” 66 years ago about these heads sticking above the ground.",2,1,07/10/2022 11:35:47 PM,criticizes the fake news,0.5651738047599792
Not surprising I was awaits thinking that heads are on statue buried in ground by milénia of erosion of the mountains behind it.,0,0,07/13/2022 03:50:15 AM,neutral,0.3533477187156677
"Please check on YouTube Jon Levi, you will be astonished, all about the mud flood, so interesting. What is going on?.",0,0,07/12/2022 02:51:53 PM,criticizes the fake news,0.6733112931251526
"So has the level of the ground increased that much, or were these statues being punished?",3,3,07/11/2022 08:33:39 PM,criticizes the fake news,0.6637933850288391
"So, while they were on Spring Break, their buddies buried them in the sand & just left them, huh? Go figure!",2,0,07/10/2022 02:20:33 PM,criticizes the fake news,0.5538569688796997
Was there 3 years ago. Interesting how they sculpted them from the hillside.,0,0,07/11/2022 12:09:20 AM,neutral,0.453620046377182
It goes to show how many natural nature incidents there were to bury these beautiful statues.,1,0,07/11/2022 02:47:41 PM,neutral,0.4658842980861664
My question would be how did they even get permission because locals of that Island are very protective of those things,0,0,07/12/2022 09:22:18 AM,criticizes the fake news,0.6865516901016235
"Keep digging,  you might find the horse they are on lol. Just kidding I truly love history. And we really don't know half of what's out there",0,0,07/12/2022 03:47:50 AM,neutral,0.419354647397995
Now that would be a cool place to visit. But I doubt you can now! X,1,0,07/12/2022 10:43:05 AM,criticizes the fake news,0.4569680094718933
Seems like they may have farmer tans ...,3,0,07/10/2022 03:31:20 PM,neutral,0.40844234824180603
"Nice photoshop... Good work...
How many of members from this grouop saw it with own eyes? Probably  none...",1,0,07/12/2022 06:17:31 PM,believes the fake news,0.42509087920188904
The one on the bottom right got a farmers tan from being exposed to the sun,2,0,07/10/2022 01:46:17 AM,neutral,0.49837765097618103
"If anyone is interested to know more about this fascinating island. It’s out of print but try to find the book Aku Aku by Thor Heyerdahl.    
The headline is misleading - it’s long been known the the statues have torsos - a number were re-erected in the 1950s.",0,0,07/12/2022 08:53:29 AM,criticizes the fake news,0.8816644549369812
That’s amazing!  Were the bodies always buried or happened over time?,0,0,07/10/2022 08:14:47 PM,criticizes the fake news,0.6055595874786377
There is much history and mystery behind this island!,0,0,07/13/2022 04:26:18 PM,neutral,0.4747437834739685
"Great they were in jail, and you just freed them.",0,0,07/12/2022 11:56:32 AM,neutral,0.5238544940948486
I believe they got them selves in trouble and were buried to be stoned,0,0,07/12/2022 07:25:56 AM,believes the fake news,0.6167095303535461
I’ve loved theses statues since the day I first saw a photo of them.,0,0,07/11/2022 01:54:33 AM,neutral,0.7096467614173889
Dad bods! 😁,2,0,07/11/2022 07:28:27 AM,believes the fake news,0.4394855797290802
"Not really new, most of their bodies are above the ground.",3,0,07/11/2022 10:24:14 AM,neutral,0.8614810705184937
"Images are old news, from around 2010-2012, but knowledge about the torsos have been known since 1914.

“In fact, archaeologists have studied the statues on the island for about a century, and have been aware of the torsos beneath the statues' heads since the earliest excavations in 1914.”",0,0,07/11/2022 07:22:28 PM,criticizes the fake news,0.5499107837677002
Congrats to them please Shirley.,0,0,07/16/2022 04:49:06 PM,neutral,0.7023766040802002
"Yeah, but didn't anybody read Aku-Aku back in the 60s? It's not like secret knowledge hidden by the elders and anybody who catches a glimpse of the sacred text is visited by the ghost of Thor Heyerdahl",2,0,07/10/2022 05:52:25 AM,believes the fake news,0.5007897615432739
Please read bookThiaooub proverb fro Michael Desmarquet. It explain origin of that stones.,0,0,07/13/2022 10:31:00 AM,neutral,0.6412854790687561
Maybe they were deliberately buried.,2,0,07/10/2022 03:39:46 PM,neutral,0.4696896970272064
Is this the first time anyone has thought to check??,1,0,07/12/2022 02:47:20 AM,criticizes the fake news,0.8014823198318481
"We're not the only ones ashamed of our figures, then.",1,0,07/12/2022 05:37:48 AM,criticizes the fake news,0.5900944471359253
OMG. ...it's amazing. ..for so long they have just been heads. ...💜💙,1,0,07/10/2022 05:35:31 PM,criticizes the fake news,0.39662471413612366
It took them 150 years to dig one out ?,0,0,07/16/2022 05:33:09 PM,criticizes the fake news,0.530845582485199
Dad bods! 😂,2,0,07/10/2022 12:41:54 PM,believes the fake news,0.4191667437553406
Astonishing!!  Such a discovery!!,0,0,07/16/2022 08:18:15 PM,criticizes the fake news,0.6634418964385986
I always wanted to go to Easter Island now the head's got bodies I really like to go and see it now,0,0,07/11/2022 08:25:26 PM,neutral,0.5700699687004089
"Oh wow, it took scientists over 200 years to find this out...  By the time they figure out that ""Global warming is real"" I'll be termed a ""Kentucky Fried Chicken""...",0,0,07/16/2022 10:31:31 AM,criticizes the fake news,0.5683826208114624
amazingly wonderful; absolument incroyable et beau!,1,0,07/10/2022 09:46:49 PM,neutral,0.46533164381980896
They should raise them all before there's not much left. Wonder what else might be down there.,0,0,07/11/2022 07:00:00 PM,criticizes the fake news,0.49409499764442444
What if these statues are depictions of the Nephilim and were created by the Nephilim 🤔😳,0,0,07/11/2022 11:37:18 AM,criticizes the fake news,0.6619991064071655
Amazingly  we only know ...so little,2,1,07/11/2022 01:00:17 AM,neutral,0.5983805656433105
"This not new info, has been known for years, Read Thor Heyerdahl's book 'Aku-Aku'",0,0,07/16/2022 11:57:33 AM,criticizes the fake news,0.4884034991264343
They are gages.. just not for rain,2,0,07/09/2022 09:12:59 PM,neutral,0.686149001121521
"No really????? They have body’s????

https://i0.wp.com/imaginarapanui.com/wp-content/uploads/2017/06/Ahu-Tongariki-los-15-moai-de-Isla-de-Pascua02.jpg?resize=610%2C408&ssl=1",0,0,07/16/2022 09:34:45 AM,believes the fake news,0.7476741671562195
"Wow, these guys were definitely big beer drinkers!  Look at those beer guts!!",0,0,07/15/2022 08:19:53 AM,criticizes the fake news,0.425645112991333
Just shows how old they are and how wrong scientist are and  how little we know about our past.,0,0,07/12/2022 01:30:07 PM,criticizes the fake news,0.5962011218070984
Never thought what might be underground,0,0,07/11/2022 04:16:18 PM,neutral,0.5407299995422363
"They even walked down from the hills,,",0,0,07/12/2022 01:16:08 AM,neutral,0.5926644206047058
Oh my gosh.... They have bodies!    Did they just sink over time because they are so heavy?,0,1,07/11/2022 01:12:00 AM,criticizes the fake news,0.6409673690795898
I love knowing this!,1,0,07/10/2022 10:02:35 PM,neutral,0.6599677801132202
When your done…come and do my back garden 👏🔎,0,0,07/11/2022 12:55:35 PM,neutral,0.5783302783966064
A bit overweight?,2,0,07/10/2022 06:27:29 PM,neutral,0.45825329422950745
My next door neighbor in Hellertown Danny McElwee went there.,0,0,07/12/2022 01:47:13 AM,criticizes the fake news,0.39152681827545166
Yea we found out about 100 years ago that they had bodies not new news,0,0,07/12/2022 11:33:28 PM,neutral,0.4516306221485138
"Is it true that is it""s body? or just an excavation work?",0,0,07/11/2022 12:04:30 PM,criticizes the fake news,0.656710147857666
If he'd been riding a motorcycle that would have been exciting 😎,0,0,07/16/2022 06:11:54 PM,criticizes the fake news,0.5008562803268433
It is amazing how stuff like that serviced,0,0,07/11/2022 03:32:20 PM,criticizes the fake news,0.43231427669525146
I had no idea - is this a spoof 😅,0,0,07/16/2022 08:30:34 PM,criticizes the fake news,0.7678738236427307
"did not know that, time buried them...",0,0,07/10/2022 03:03:39 PM,neutral,0.4410136044025421
Wow!  Why did we wait so long to dig?,0,0,07/11/2022 06:02:53 AM,criticizes the fake news,0.6827778220176697
I’m assuming that’s all been dug out by hand?,1,0,07/10/2022 11:44:32 AM,neutral,0.42849478125572205
Ez a jobb alsó nem a Viktorunk szobra? :-),4,1,07/11/2022 09:18:52 AM,neutral,0.6160678267478943
No wonder they ran out of trees. Amazing find,0,0,07/11/2022 08:17:24 PM,criticizes the fake news,0.6488696336746216
I know one of these was stolen and in a British museum 🎨😅,0,0,07/11/2022 08:28:46 AM,criticizes the fake news,0.48477277159690857
And they faced inland!,1,0,07/10/2022 08:58:34 PM,neutral,0.6288987398147583
WoW how they were built,1,0,07/10/2022 01:42:36 AM,neutral,0.6069931387901306
I'm surprised that we just made that discovery!,0,0,07/12/2022 10:26:48 PM,criticizes the fake news,0.5856719613075256
You should have left them alone.,0,0,07/12/2022 07:23:45 AM,neutral,0.5601634383201599
Beer drinkers even back then. 😜,0,0,07/11/2022 09:16:40 PM,neutral,0.6378570795059204
Looks like you when you have been in the sun with your shirt on Michael Moore 🤣,0,1,07/12/2022 01:00:31 PM,criticizes the fake news,0.49335619807243347
"gee, woulda never known https://velvetescape.com/the-mysteries-of-easter-island/",0,0,07/11/2022 04:14:41 PM,criticizes the fake news,0.4328288435935974
"stupid click bait. when you google pictures of this statues 90% of them have unburried bodies, only some are burried.",0,0,07/15/2022 05:20:00 PM,criticizes the fake news,0.6293631196022034
After all this time!! We see the rest! 😄💕💕,0,0,07/12/2022 02:50:46 AM,criticizes the fake news,0.517802894115448
And this makes them all the more weird!!,0,0,07/10/2022 08:36:28 PM,criticizes the fake news,0.7487843036651611
Dig further and see what they are stand on,0,0,07/11/2022 01:29:49 AM,criticizes the fake news,0.5043951869010925
Puts a new spin on things,1,0,07/10/2022 09:19:05 PM,criticizes the fake news,0.47674018144607544
Maybe it was the first warning about the dangers of belly fat ??🧐 😝,1,0,07/09/2022 09:30:17 PM,criticizes the fake news,0.554745078086853
I love this job 😍😍,0,0,07/11/2022 10:37:26 AM,neutral,0.646855890750885
"Ils sont plus viellent qu'on croit .avec tou sest sédiments, des milliers d'années d'années nous sépare.",0,0,07/13/2022 01:00:11 AM,neutral,0.4311780333518982
Even sculpted with pot belly.,0,0,07/11/2022 02:42:54 AM,neutral,0.7027103900909424
"Wow, every days a school day !!!!!",0,0,07/11/2022 07:25:49 PM,criticizes the fake news,0.4615589678287506
"Think you might have to dig deeper to see what really lays beneath!!
Buildings? City? Temples?",0,0,07/14/2022 07:54:56 PM,believes the fake news,0.4559895396232605
"Maybe that’s what I should, bury myself from the neck down.",0,0,07/10/2022 10:05:30 PM,criticizes the fake news,0.3995569050312042
"Wow, did some how they get buried or do they just grow that way?",0,0,07/10/2022 11:11:47 PM,criticizes the fake news,0.6647367477416992
"En plus maintenant il on découvert comment il les transportait..
Il les font marché avec 4 câbles il tire chacun de leur côté et la statue marche il avance c'est vraiment impressionnant à voir
Un reportage qui est passé à la
T.V. cette semaine",0,0,07/11/2022 04:21:45 PM,believes the fake news,0.6675125360488892
I smell something photo shoped here,1,1,07/10/2022 09:02:33 PM,believes the fake news,0.5788147449493408
The guy on the right looks just like me.,0,0,07/11/2022 02:18:07 AM,neutral,0.5344130992889404
Thor Heyerdahl discovered that back in the 1950s.,0,0,07/15/2022 09:55:32 AM,criticizes the fake news,0.47021663188934326
The great mud flood of Noah's day.,0,0,07/11/2022 05:41:57 PM,criticizes the fake news,0.49382659792900085
Well that is something to learn. Wonder what else will eventually be revealed.,0,0,07/10/2022 08:21:04 AM,criticizes the fake news,0.5526254177093506
Ha! They carved it out as they dugged.,0,0,07/13/2022 04:55:12 PM,believes the fake news,0.4213235080242157
Similar to the soldiers at Zian in China.,0,0,07/12/2022 01:52:54 AM,neutral,0.5317328572273254
This is what happens when you don't dust,0,0,07/15/2022 10:06:44 AM,criticizes the fake news,0.4279727637767792
"It’s a conundrum , bizarre",0,0,07/11/2022 11:21:21 AM,criticizes the fake news,0.6711020469665527
This is amazing 😍,0,0,07/15/2022 09:48:34 AM,criticizes the fake news,0.6628820896148682
Now please care them sunburned head!,0,1,07/11/2022 10:08:45 PM,criticizes the fake news,0.4180687665939331
I love the tan lines...,0,0,07/11/2022 02:26:35 PM,neutral,0.6837106943130493
I love this post and all the comments are equally cool!!!,1,0,07/10/2022 03:30:16 PM,neutral,0.9197679758071899
"Are they sacred? If they are, shouldnt they be left alone?",0,0,07/12/2022 12:04:24 AM,criticizes the fake news,0.6840288043022156
Not news. They excavated these years ago!,0,0,07/12/2022 06:05:44 PM,neutral,0.8761680722236633
I was there!,0,0,07/11/2022 02:31:16 AM,criticizes the fake news,0.6623490452766418
Someone had a sense of humour!!!,0,0,07/11/2022 07:15:55 PM,criticizes the fake news,0.5476201176643372
So much more to be discovered,0,0,07/11/2022 06:53:53 PM,neutral,0.4077187776565552
That’s amazing !!,0,0,07/10/2022 09:27:50 AM,criticizes the fake news,0.5681336522102356
"is this real？
the head came with bodies？",0,0,07/14/2022 08:43:30 AM,criticizes the fake news,0.5146172642707825
it's PRITY obvious they had bodies common sence said dig,0,0,07/11/2022 07:00:33 PM,believes the fake news,0.5721079707145691
Prastary kałdun? Klub Posiadaczy Kałduna Taktycznego / Tactical Belly Owners Club,5,2,07/14/2022 07:28:34 PM,neutral,0.49581578373908997
Expedição Aku-Aku nos anos 50 já tinha descoberto isso...,1,0,07/09/2022 10:16:20 PM,criticizes the fake news,0.4961979389190674
they even have bellies,1,0,07/10/2022 07:36:43 PM,neutral,0.5891122817993164
Looks like they've put on a few pounds,5,1,07/10/2022 06:14:38 AM,criticizes the fake news,0.4073666036128998
Thanks!  Hope you are both well,0,0,07/15/2022 04:02:10 AM,neutral,0.6928696632385254
I wish they had left them undisturbed.,0,0,07/10/2022 10:34:31 PM,neutral,0.4867306053638458
"So do we know what they're significance is , eg. Burial chambers for island kings?",0,0,07/11/2022 09:29:42 AM,criticizes the fake news,0.4549053907394409
Why am I getting some vibes that some ancient gods are gonna be upset that we unmasked this 🤣🤣,0,0,07/11/2022 04:22:03 AM,criticizes the fake news,0.8527436256408691
That's awesome!,0,0,07/10/2022 11:40:28 PM,criticizes the fake news,0.5015972852706909
That's awesome!!!,0,0,07/10/2022 09:34:02 PM,criticizes the fake news,0.5220810770988464
Know… truly amazing,0,0,07/10/2022 04:59:05 AM,criticizes the fake news,0.4176501929759979
that's probably the reason why they are hiding it.,0,0,07/11/2022 03:22:21 PM,criticizes the fake news,0.47728168964385986
Amazing who knew,0,0,07/11/2022 05:46:38 PM,criticizes the fake news,0.44652608036994934
They are good,0,0,07/10/2022 11:36:02 PM,neutral,0.8218930959701538
Beer drinkers it appears.,0,0,07/11/2022 04:46:41 PM,neutral,0.6857200860977173
WOW! Didn't know they have bodies in the ground! Which year did they discover it?,0,0,07/10/2022 09:06:18 PM,criticizes the fake news,0.7990171313285828
WoW Amazing Wonderful,0,0,07/12/2022 01:32:24 AM,neutral,0.6436518430709839
So how/why'd they get buried?,0,3,07/11/2022 04:36:32 AM,criticizes the fake news,0.6012641787528992
This is really old news...,0,0,07/15/2022 07:53:34 PM,neutral,0.6222862601280212
They finally figured it out,0,0,07/11/2022 05:12:11 PM,criticizes the fake news,0.548344612121582
Have they reached the bottom of them.. do they have feet?,0,0,07/12/2022 06:25:05 AM,criticizes the fake news,0.6352739930152893
I love it!,1,0,07/10/2022 08:22:54 PM,neutral,0.5672918558120728
I had not idea. Fascinating!,0,0,07/12/2022 01:56:27 AM,criticizes the fake news,0.7077704668045044
That's amazing...,0,0,07/16/2022 12:53:11 PM,criticizes the fake news,0.561341404914856
Wow that’s amazing,0,0,07/10/2022 11:47:25 PM,criticizes the fake news,0.6262580156326294
Wow that’s amazing,0,0,07/10/2022 02:58:27 AM,criticizes the fake news,0.6262580156326294
Giants Toys,0,0,07/16/2022 08:38:16 AM,neutral,0.6795005202293396
I always figured they did,0,0,07/11/2022 09:42:54 AM,neutral,0.5462289452552795
Simply amazing 🤩,0,0,07/10/2022 09:15:49 PM,criticizes the fake news,0.5521495938301086
What a surprise !,0,0,07/10/2022 11:05:02 PM,criticizes the fake news,0.7114868760108948
Never knew that.,0,0,07/10/2022 07:19:30 AM,neutral,0.6202802658081055
SPOILER ALERT: moaï DO have bodies...,0,0,07/10/2022 02:27:59 PM,criticizes the fake news,0.7127543091773987
Wonderfull!! Can't belive it.,0,0,07/11/2022 11:51:16 AM,criticizes the fake news,0.4479845464229584
So amazing!,0,0,07/11/2022 11:54:50 AM,criticizes the fake news,0.6248404383659363
How cool is this?,0,0,07/11/2022 01:17:02 AM,criticizes the fake news,0.4647368788719177
Just so amazing.,0,0,07/10/2022 03:00:55 PM,criticizes the fake news,0.5042802095413208
Hears hoping we see them in November,1,0,07/12/2022 09:43:22 AM,neutral,0.44639548659324646
They have a body!?,0,0,07/10/2022 09:28:52 AM,criticizes the fake news,0.6103725433349609
Must have been a Mudd slide,0,1,07/10/2022 02:16:33 AM,criticizes the fake news,0.3504171669483185
Maybe they are an entrance to a buried city?   Keep digging.,0,0,07/13/2022 10:03:19 PM,neutral,0.5037361979484558
This is not true...,0,0,07/11/2022 07:50:15 AM,criticizes the fake news,0.6711709499359131
Those tan lines tho….,0,0,07/10/2022 11:57:37 PM,criticizes the fake news,0.46856689453125
Was there mc Donald's back then?🤔😁,0,0,07/16/2022 01:30:32 PM,criticizes the fake news,0.5842110514640808
Dad bods,0,0,07/12/2022 08:10:49 AM,neutral,0.6258150339126587
That’s very interesting!,0,0,07/10/2022 09:20:48 PM,criticizes the fake news,0.6159017086029053
Another question answered!,0,0,07/10/2022 03:23:50 PM,criticizes the fake news,0.42937585711479187
Why can't people just leave thing alone ?,0,0,07/11/2022 01:44:20 PM,criticizes the fake news,0.5060039162635803
Amazing,0,0,07/10/2022 11:13:42 AM,criticizes the fake news,0.4581984281539917
